Is_Sale,Source,Reference,Town,PropertyType,Latitude,Longitude,TotalRooms,TotalBedrooms,TotalBathrooms,TotalSqm,TotalIntArea,TotalExtArea,Price,Province
True,Remax,240461027-117,Swieqi,Penthouse,35.92315,14.46222,4.0,1.0,1.0,65.0,45.0,20.0,285000,Northern
True,Remax,240171032-137,Mosta,Apartment,35.91184,14.41168,6.0,3.0,2.0,115.0,103.0,12.0,355000,Northern
True,Remax,240251057-37,Qormi,Penthouse,35.87667,14.45933,6.0,3.0,2.0,140.0,115.0,35.0,293000,Southern
True,Remax,240291005-151,Marsascala,Maisonette,35.85982,14.55497,6.0,2.0,2.0,132.0,91.0,41.0,245000,South Eastern
True,Remax,240311001-44,Qormi,Garage (Residential),35.87667,14.45933,0.0,0.0,0.0,0.0,0.0,0.0,27000,Southern
True,Remax,240061135-163,Marsascala,Garage (Residential),35.85982,14.55497,0.0,0.0,0.0,0.0,0.0,0.0,45000,South Eastern
True,Remax,240311001-34,Qormi,Garage (Residential),35.87667,14.45933,0.0,0.0,0.0,0.0,0.0,0.0,27000,Southern
True,Remax,240311001-33,Qormi,Garage (Residential),35.87667,14.45933,0.0,0.0,0.0,0.0,69.0,0.0,48000,Southern
True,Remax,240291005-165,Marsascala,Garage (Residential),35.85982,14.55497,0.0,0.0,0.0,14.0,14.0,0.0,35000,South Eastern
True,Remax,240291005-164,Marsascala,Garage (Residential),35.85982,14.55497,0.0,0.0,0.0,17.0,17.0,0.0,38000,South Eastern
True,Remax,240061135-155,Marsascala,Garage (Residential),35.85982,14.55497,0.0,0.0,0.0,0.0,5.0,0.0,25000,South Eastern
True,Remax,240291005-162,Marsascala,Garage (Residential),35.85982,14.55497,0.0,0.0,0.0,31.0,31.0,0.0,58000,South Eastern
True,Remax,240061135-156,Marsascala,Garage (Residential),35.85982,14.55497,0.0,0.0,0.0,0.0,5.0,0.0,25000,South Eastern
True,Remax,240291005-163,Marsascala,Garage (Residential),35.85982,14.55497,0.0,0.0,0.0,37.0,37.0,0.0,63000,South Eastern
True,Remax,240011010-9363,Tigne Point,Apartment,35.91223,14.49997,8.0,3.0,3.0,386.0,258.0,128.0,3500000,Central
True,Remax,240081103-118,Birkirkara,Penthouse,35.89574,14.45658,7.0,3.0,2.0,235.0,125.0,110.0,400000,Central
True,Remax,240021067-300,Fgura,Garage (Residential),35.87281,14.51684,0.0,0.0,0.0,0.0,0.0,0.0,42600,South Eastern
True,Remax,240271013-451,Zabbar,Apartment,35.87442,14.537,6.0,3.0,2.0,97.0,100.0,6.0,266000,South Eastern
True,Remax,240061071-1004,Marsascala,Penthouse,35.85982,14.55497,6.0,2.0,2.0,175.0,122.0,35.0,478000,South Eastern
True,Remax,240461004-55,Birkirkara,Townhouse,35.89574,14.45658,9.0,3.0,2.0,186.0,186.0,135.0,638000,Central
True,Remax,240221039-93,Kappara,Villa Detached,35.9077,14.4829,14.0,5.0,3.0,803.0,332.0,450.0,1850000,Central
True,Remax,240291001-1476,Mellieha,Apartment,35.96342,14.33521,8.0,3.0,2.0,129.0,121.0,8.0,235000,Northern
True,Remax,240021109-18,St Julian's,Garage (Residential),35.91986,14.48087,0.0,0.0,0.0,42.0,0.0,0.0,52500,Central
True,Remax,240021106-148,St Julian's,Garage (Residential),35.91986,14.48087,0.0,0.0,0.0,42.0,0.0,0.0,52500,Central
True,Remax,240171023-327,St Julian's,Garage (Residential),35.91986,14.48087,0.0,0.0,0.0,42.0,0.0,0.0,52500,Central
True,Remax,240461027-107,St Paul's Bay,Maisonette,35.93579,14.38177,4.0,2.0,1.0,90.0,61.0,29.0,175000,Northern
True,Remax,240171008-2219,Gzira,Apartment,35.90512,14.49346,4.0,2.0,1.0,74.0,74.0,0.0,202000,Central
True,Remax,240291025-54,Qormi,Apartment,35.87667,14.45933,8.0,3.0,2.0,147.0,135.0,12.0,249000,Southern
True,Remax,240161041-49,Gzira,Apartment,35.90512,14.49346,4.0,2.0,1.0,74.0,74.0,0.0,202000,Central
True,Remax,240311001-11,Qormi,House of Character,35.87667,14.45933,5.0,1.0,1.0,90.0,90.0,0.0,145000,Southern
True,Remax,240091088-83,St Julian's,Garage (Residential),35.91986,14.48087,0.0,0.0,0.0,42.0,0.0,0.0,52500,Central
True,Remax,240461027-104,St Paul's Bay,Apartment,35.93579,14.38177,3.0,1.0,1.0,55.0,42.0,13.0,160000,Northern
True,Remax,240191026-462,Msida,Apartment,35.89782,14.47937,6.0,2.0,2.0,103.0,82.0,21.0,198500,Central
True,Remax,240191026-464,Msida,Apartment,35.89782,14.47937,5.0,2.0,2.0,83.0,80.0,4.0,227000,Central
True,Remax,240191026-470,Msida,Apartment,35.89782,14.47937,7.0,3.0,2.0,106.0,97.0,10.0,238000,Central
True,Remax,240351001-51008,Qormi,Site,35.87667,14.45933,0.0,0.0,0.0,126.0,0.0,0.0,175000,Southern
True,Remax,240191026-473,Msida,Apartment,35.89782,14.47937,4.0,2.0,1.0,84.0,80.0,4.0,218000,Central
True,Remax,240191026-471,Msida,Apartment,35.89782,14.47937,6.0,3.0,2.0,81.0,73.0,9.0,236000,Central
True,Remax,240191026-472,Msida,Apartment,35.89782,14.47937,5.0,2.0,2.0,84.0,80.0,4.0,229000,Central
True,Remax,240191026-466,Msida,Apartment,35.89782,14.47937,5.0,2.0,2.0,94.0,92.0,2.0,233000,Central
True,Remax,240461027-105,St Paul's Bay,Apartment,35.93579,14.38177,5.0,2.0,1.0,102.0,77.0,25.0,200000,Northern
True,Remax,240151118-51,Zabbar,Penthouse,35.87442,14.537,9.0,3.0,2.0,197.0,144.0,53.0,372000,South Eastern
True,Remax,240191026-468,Msida,Apartment,35.89782,14.47937,6.0,3.0,2.0,99.0,0.0,4.0,225000,Central
True,Remax,240191026-463,Msida,Apartment,35.89782,14.47937,6.0,3.0,2.0,99.0,0.0,4.0,223000,Central
True,Remax,240091086-146,Valletta,House of Character,35.89849,14.50879,8.0,3.0,3.0,294.0,245.0,49.0,1200000,South Eastern
True,Remax,240331018-146,Ghaxaq,House of Character,35.84683,14.50594,12.0,3.0,5.0,140.0,135.0,5.0,395000,Southern
True,Remax,240331016-122,Birkirkara,Townhouse,35.89574,14.45658,11.0,4.0,0.0,353.0,350.0,203.0,1116000,Central
True,Remax,240041053-15,Qawra,Apartment,35.95441,14.41972,8.0,2.0,2.0,90.0,78.0,12.0,227000,Northern
True,Remax,240151093-73,Fgura,Penthouse,35.87281,14.51684,5.0,2.0,2.0,121.0,73.0,48.0,270000,South Eastern
True,Remax,240151093-74,Fgura,Penthouse,35.87281,14.51684,5.0,2.0,2.0,121.0,73.0,48.0,270000,South Eastern
True,Remax,240091058-183,San Gwann,Garage (Residential),35.90863,14.47988,0.0,0.0,0.0,0.0,0.0,0.0,55000,Central
True,Remax,240191008-134,Ta' l-Ibragg,Garage (Residential),35.92097,14.47138,0.0,0.0,0.0,0.0,0.0,0.0,43000,Northern
True,Remax,240291001-1324,Bugibba,Apartment,35.95205,14.40935,5.0,2.0,1.0,100.0,68.0,32.0,180000,Northern
True,Remax,240271033-292,Marsascala,Apartment,35.85982,14.55497,8.0,3.0,2.0,122.0,112.0,10.0,372000,South Eastern
True,Remax,240251044-13,Qormi,Townhouse,35.87667,14.45933,8.0,3.0,2.0,115.0,0.0,0.0,266000,Southern
True,Remax,240271001-330,Zejtun,Apartment,35.85787,14.52515,4.0,2.0,1.0,86.0,73.0,13.0,233000,South Eastern
True,Remax,240151012-2473,Attard,Garage (Residential),35.89158,14.4248,0.0,0.0,0.0,0.0,21.0,0.0,20500,Central
True,Remax,240251097-585,Kalkara,Site,35.89132,14.53029,0.0,0.0,0.0,783.0,0.0,783.0,3200000,South Eastern
True,Remax,240061136-483,Paola,Maisonette Solitary,35.87471,14.4968,6.0,1.0,2.0,53.0,51.0,53.0,180000,South Eastern
True,Remax,240271013-434,Marsascala,Apartment,35.85982,14.55497,7.0,3.0,2.0,126.0,100.0,15.0,215000,South Eastern
True,Remax,240271013-435,Marsascala,Apartment,35.85982,14.55497,7.0,3.0,2.0,126.0,100.0,15.0,215000,South Eastern
True,Remax,240271011-99,Iklin,Penthouse,35.9095,14.4511,3.0,1.0,1.0,59.0,55.0,0.0,340000,Central
True,Remax,240171006-1749,Swieqi,Apartment,35.92315,14.46222,7.0,3.0,2.0,120.0,0.0,0.0,395000,Northern
True,Remax,240401066-12,Mellieha,Villa Detached,35.96342,14.33521,15.0,7.0,6.0,1355.0,0.0,0.0,4200000,Northern
True,Remax,240271013-433,Marsascala,Apartment,35.85982,14.55497,7.0,3.0,2.0,126.0,100.0,15.0,215000,South Eastern
True,Remax,240311001-418,Rabat,Penthouse,35.88588,14.35485,7.0,3.0,3.0,219.0,101.0,118.0,650000,Northern
True,Remax,240311040-148,Pieta,Penthouse,35.89257,14.48986,5.0,2.0,1.0,95.0,65.0,30.0,298000,Central
True,Remax,240151103-116,Hamrun,Penthouse,35.88683,14.48569,5.0,2.0,2.0,125.0,81.0,44.0,215000,Southern
True,Remax,240311001-541,Mosta,Penthouse,35.91184,14.41168,5.0,2.0,2.0,132.0,122.0,0.0,315000,Northern
True,Remax,240461027-239,Qormi,Penthouse,35.87667,14.45933,6.0,3.0,2.0,0.0,118.0,37.0,395000,Southern
True,Remax,240471004-143,Qormi,Penthouse,35.87667,14.45933,5.0,2.0,2.0,138.0,96.0,42.0,372000,Southern
True,Remax,240091073-183,Qormi,Maisonette,35.87667,14.45933,6.0,3.0,2.0,157.0,128.0,29.0,319000,Southern
True,Remax,240041048-39,Hamrun,Apartment,35.88683,14.48569,5.0,2.0,2.0,85.0,0.0,0.0,196500,Southern
True,Remax,240461027-238,Qormi,Maisonette,35.87667,14.45933,6.0,3.0,2.0,0.0,121.0,29.0,340000,Southern
True,Remax,240191037-79,St Paul's Bay,Garage (Residential),35.93579,14.38177,1.0,0.0,0.0,0.0,175.0,0.0,180000,Northern
True,Remax,240031047-155,Gozo - Fontana,Farmhouse,36.0368,14.23149,22.0,6.0,10.0,0.0,0.0,212.0,1484000,Gozo
True,Remax,240191006-187,Guardamangia,Apartment,35.89333,14.49294,6.0,2.0,2.0,127.0,109.0,9.0,250000,Central
True,Remax,240151095-22,Cospicua,Apartment,35.88106,14.51644,8.0,2.0,2.0,130.0,110.0,16.0,295000,South Eastern
True,Remax,240191006-191,Guardamangia,Penthouse,35.89333,14.49294,6.0,2.0,2.0,114.0,96.0,18.0,305000,Central
True,Remax,240251001-1662,Cospicua,Penthouse,35.88106,14.51644,3.0,1.0,1.0,85.0,56.0,35.0,300000,South Eastern
True,Remax,240221053-110,Fort Cambridge,Apartment,35.90931,14.50988,6.0,2.0,2.0,230.0,130.0,100.0,1950000,Central
True,Remax,240331001-6,Paola,Penthouse Duplex,35.87471,14.4968,7.0,2.0,2.0,226.0,150.0,76.0,400000,South Eastern
True,Remax,240171025-678,St Julian's,Maisonette,35.91986,14.48087,3.0,1.0,1.0,0.0,53.0,0.0,253000,Central
True,Remax,240041061-146,Msida,Maisonette Duplex,35.89782,14.47937,13.0,2.0,4.0,276.0,230.0,46.0,445000,Central
True,Remax,240311001-686,Birkirkara,Townhouse,35.89574,14.45658,8.0,3.0,1.0,0.0,136.0,55.0,298000,Central
True,Remax,240171023-296,Msida,Site,35.89782,14.47937,0.0,0.0,0.0,357.0,150.0,207.0,2657500,Central
True,Remax,240091001-336,Ta' l-Ibragg,Penthouse,35.92097,14.47138,5.0,2.0,2.0,125.0,75.0,50.0,650000,Northern
True,Remax,240191026-353,Bahar Ic-Caghaq,Villa Semi-detached,35.9387,14.44646,19.0,7.0,5.0,700.0,580.0,515.0,2025000,Northern
True,Remax,240041061-125,Gzira,Penthouse,35.90512,14.49346,4.0,1.0,2.0,126.0,53.0,22.0,228000,Central
True,Remax,240191026-324,Gzira,Apartment,35.90512,14.49346,5.0,2.0,2.0,105.0,75.0,30.0,266500,Central
True,Remax,240191026-322,Gzira,Apartment,35.90512,14.49346,5.0,2.0,2.0,157.0,136.0,21.0,307500,Central
True,Remax,240191026-323,Gzira,Apartment,35.90512,14.49346,5.0,2.0,2.0,128.0,105.0,23.0,291500,Central
True,Remax,240191026-104,Gzira,Apartment,35.90512,14.49346,5.0,2.0,2.0,97.0,89.0,8.0,218500,Central
True,Remax,240251083-83,Gzira,Penthouse,35.90512,14.49346,5.0,2.0,2.0,126.0,69.0,25.0,285000,Central
True,Remax,240171032-120,Gzira,Penthouse,35.90512,14.49346,6.0,3.0,2.0,122.0,103.0,15.0,320000,Central
True,Remax,240081068-3150,Santa Venera,Apartment,35.88952,14.47322,7.0,3.0,2.0,234.0,124.0,110.0,457000,Central
True,Remax,240291001-945,Bugibba,Apartment,35.95205,14.40935,5.0,1.0,2.0,122.0,89.0,33.0,630000,Northern
True,Remax,240171008-2116,San Gwann,Apartment,35.90863,14.47988,7.0,3.0,2.0,122.0,111.0,11.0,290000,Central
True,Remax,240291001-263,Mellieha,Maisonette,35.96342,14.33521,6.0,3.0,2.0,160.0,113.0,47.0,250000,Northern
True,Remax,240291001-73,Mellieha,Penthouse,35.96342,14.33521,7.0,3.0,3.0,315.0,144.0,171.0,900000,Northern
True,Remax,240291001-949,Bugibba,Apartment,35.95205,14.40935,7.0,3.0,2.0,142.0,121.0,20.0,595000,Northern
True,Remax,240311029-100,Mellieha,Bungalow Detached,35.96342,14.33521,8.0,4.0,0.0,2135.0,0.0,0.0,11000000,Northern
True,Remax,240191008-193,Kappara,Maisonette,35.9077,14.4829,8.0,3.0,2.0,284.0,0.0,148.0,565000,Central
True,Remax,240291030-79,St Paul's Bay,Garage (Residential),35.93579,14.38177,0.0,0.0,0.0,0.0,0.0,0.0,53500,Northern
True,Remax,240061136-366,Zejtun,House of Character,35.85787,14.52515,8.0,3.0,0.0,185.0,119.0,66.0,450000,South Eastern
True,Remax,240191013-868,Qawra,Apartment,35.95441,14.41972,3.0,0.0,2.0,121.0,111.0,6.0,285000,Northern
True,Remax,240061007-3469,Marsascala,Apartment,35.85982,14.55497,6.0,3.0,2.0,125.0,115.0,10.0,495000,South Eastern
True,Remax,240091058-181,Kappara,Penthouse,35.9077,14.4829,4.0,1.0,2.0,0.0,53.0,32.0,245000,Central
True,Remax,240331001-119,Msida,Apartment,35.89782,14.47937,3.0,1.0,1.0,0.0,59.0,0.0,150000,Central
True,Remax,240251097-669,Kappara,Car Space,35.9077,14.4829,0.0,0.0,0.0,0.0,10.0,0.0,25000,Central
True,Remax,240061007-3466,Marsascala,Apartment,35.85982,14.55497,6.0,3.0,2.0,125.0,115.0,10.0,330000,South Eastern
True,Remax,240331001-132,Msida,Apartment,35.89782,14.47937,4.0,2.0,1.0,92.0,92.0,0.0,182000,Central
True,Remax,240331001-130,Msida,Apartment,35.89782,14.47937,4.0,2.0,1.0,87.0,87.0,0.0,182000,Central
True,Remax,240331001-121,Msida,Apartment,35.89782,14.47937,3.0,1.0,1.0,0.0,59.0,0.0,150000,Central
True,Remax,240091088-65,St Paul's Bay,Airspace (Residential),35.93579,14.38177,7.0,3.0,2.0,121.0,0.0,109.0,220000,Northern
True,Remax,240091058-118,Kappara,Apartment,35.9077,14.4829,5.0,2.0,2.0,102.0,80.0,22.0,275000,Central
True,Remax,240091073-246,Sliema,Garage (Residential),35.91223,14.49969,0.0,0.0,0.0,30.0,0.0,0.0,55000,Central
True,Remax,240291010-718,Guardamangia,Apartment,35.89333,14.49294,3.0,1.0,1.0,56.0,46.0,9.0,159000,Central
True,Remax,240031035-402,Gozo - Fort Chambray,Villa Detached,36.02124,14.29174,8.0,3.0,2.0,0.0,215.0,212.0,1700000,Gozo
True,Remax,240231007-71,Valletta,Palazzo,35.89849,14.50879,20.0,5.0,4.0,482.0,240.0,18.0,1200000,South Eastern
True,Remax,240031035-400,Gozo - Marsalforn,Airspace (Residential),36.07262,14.25921,5.0,3.0,1.0,313.0,290.0,23.0,340000,Gozo
True,Remax,240151012-2366,Mgarr,Agriculture Land,35.91883,14.34947,0.0,0.0,0.0,2248.0,0.0,2248.0,138200,Northern
True,Remax,240031019-4262,Gozo - Xaghra,Penthouse,36.05168,14.26752,6.0,3.0,2.0,0.0,0.0,215.0,500000,Gozo
True,Remax,240091056-898,Qawra,Garage (Residential),35.95441,14.41972,0.0,0.0,0.0,15.0,0.0,0.0,32000,Northern
True,Remax,240461002-160,Portomaso,Apartment,35.92136,14.49149,7.0,2.0,2.0,0.0,0.0,0.0,1250000,Central
True,Remax,240171009-1173,Portomaso,Apartment,35.92136,14.49149,7.0,2.0,2.0,185.0,154.0,31.0,950000,Central
True,Remax,240171008-2112,Portomaso,Apartment,35.92136,14.49149,10.0,3.0,4.0,188.0,173.0,15.0,1650000,Central
True,Remax,240041034-255,Bugibba,Airspace (Residential),35.95205,14.40935,0.0,0.0,0.0,212.0,212.0,0.0,420000,Northern
True,Remax,240191037-284,St Julian's,Apartment,35.91986,14.48087,6.0,2.0,2.0,0.0,0.0,0.0,1100000,Central
True,Remax,240331015-130,Portomaso,Apartment,35.92136,14.49149,6.0,2.0,2.0,110.0,0.0,0.0,950000,Central
True,Remax,240291005-135,St Paul's Bay,Apartment,35.93579,14.38177,5.0,2.0,2.0,104.0,89.0,14.0,287000,Northern
True,Remax,240291005-137,St Paul's Bay,Apartment,35.93579,14.38177,5.0,2.0,2.0,109.0,93.0,16.0,308270,Northern
True,Remax,240291005-138,St Paul's Bay,Apartment,35.93579,14.38177,5.0,2.0,2.0,109.0,93.0,16.0,308270,Northern
True,Remax,240291005-134,St Paul's Bay,Maisonette,35.93579,14.38177,5.0,2.0,2.0,112.0,85.0,27.0,308270,Northern
True,Remax,240091086-14,Kappara,Villa Detached,35.9077,14.4829,7.0,4.0,0.0,595.0,0.0,0.0,1700000,Central
True,Remax,240031035-391,Gozo - San Lawrenz,Apartment,36.04797,14.18916,3.0,1.0,1.0,0.0,50.0,15.0,279000,Gozo
True,Remax,240291005-143,St Paul's Bay,Car Space,35.93579,14.38177,0.0,0.0,0.0,22.0,22.0,0.0,42500,Northern
True,Remax,240291005-141,St Paul's Bay,Garage (Residential),35.93579,14.38177,0.0,0.0,0.0,22.0,22.0,0.0,42500,Northern
True,Remax,240291005-142,St Paul's Bay,Garage (Residential),35.93579,14.38177,0.0,0.0,0.0,22.0,22.0,0.0,42500,Northern
True,Remax,240471004-157,Mosta,Apartment,35.91184,14.41168,6.0,2.0,2.0,119.0,0.0,0.0,250000,Northern
True,Remax,240351001-50358,Attard,Garage (Residential),35.89158,14.4248,0.0,0.0,0.0,258.0,0.0,34.0,220000,Central
True,Remax,240221042-7,Naxxar,Penthouse,35.93002,14.42395,8.0,3.0,2.0,331.0,150.0,181.0,650000,Northern
True,Remax,240171025-538,Msida,Apartment,35.89782,14.47937,6.0,2.0,2.0,95.0,90.0,5.0,255000,Central
True,Remax,240081068-2517,Attard,Apartment,35.89158,14.4248,7.0,3.0,2.0,170.0,159.0,11.0,395000,Central
True,Remax,240351001-46960,Gzira,Apartment,35.90512,14.49346,4.0,2.0,2.0,0.0,90.0,9.0,205000,Central
True,Remax,240061007-5399,Tarxien,Garage (Residential),35.86768,14.50854,0.0,0.0,0.0,0.0,0.0,0.0,29800,South Eastern
True,Remax,240351001-50447,Msida,Apartment,35.89782,14.47937,4.0,1.0,2.0,0.0,0.0,0.0,229000,Central
True,Remax,240311001-109,Luqa,Apartment,35.85177,14.46828,6.0,2.0,2.0,0.0,113.0,16.0,192000,Southern
True,Remax,240091058-166,San Gwann,Garage (Residential),35.90863,14.47988,0.0,0.0,0.0,100.0,0.0,0.0,85000,Central
True,Remax,240311001-111,Luqa,Apartment,35.85177,14.46828,6.0,2.0,2.0,0.0,113.0,16.0,192000,Southern
True,Remax,240081068-2555,Hamrun,Apartment,35.88683,14.48569,6.0,3.0,2.0,126.0,126.0,15.0,257000,Southern
True,Remax,240021103-220,St Julian's,Apartment,35.91986,14.48087,3.0,1.0,1.0,70.0,54.0,10.0,638000,Central
True,Remax,240041036-405,Zebbug,Apartment,35.87328,14.4305,7.0,3.0,2.0,115.0,107.0,8.0,275000,Southern
True,Remax,240291005-130,Hamrun,Apartment,35.88683,14.48569,4.0,3.0,0.0,125.0,110.0,15.0,223000,Southern
True,Remax,240091073-22,St Julian's,Garage (Residential),35.91986,14.48087,0.0,0.0,0.0,96.0,0.0,0.0,105000,Central
True,Remax,240311033-60,Paola,Penthouse,35.87471,14.4968,5.0,2.0,2.0,88.0,0.0,0.0,186500,South Eastern
True,Remax,240171006-1754,Gzira,Apartment,35.90512,14.49346,5.0,2.0,2.0,101.0,95.0,6.0,228000,Central
True,Remax,240291005-316,St Paul's Bay,Garage (Residential),35.93579,14.38177,0.0,0.0,0.0,0.0,0.0,0.0,43000,Northern
True,Remax,240291005-310,St Paul's Bay,Garage (Residential),35.93579,14.38177,0.0,0.0,0.0,0.0,0.0,0.0,28500,Northern
True,Remax,240331016-146,Sliema,Townhouse,35.91223,14.49969,9.0,3.0,3.0,230.0,180.0,50.0,675000,Central
True,Remax,240271007-357,Marsascala,Penthouse,35.85982,14.55497,4.0,2.0,1.0,124.0,91.0,33.0,290000,South Eastern
True,Remax,240251102-69,Wardija,Site,35.93704,14.39003,1.0,0.0,0.0,9000.0,79.0,8921.0,2290000,Northern
True,Remax,240271007-356,Marsascala,Penthouse,35.85982,14.55497,5.0,1.0,2.0,247.0,70.0,33.0,213000,South Eastern
True,Remax,240041063-64,Bugibba,Penthouse,35.95205,14.40935,6.0,2.0,2.0,196.0,112.0,84.0,425000,Northern
True,Remax,240331005-151,The Village,Bungalow Semi-detached,35.91986,14.48087,7.0,3.0,2.0,300.0,140.0,0.0,1100000,Northern
True,Remax,240351001-50898,Zejtun,Penthouse,35.85787,14.52515,5.0,2.0,1.0,72.0,72.0,95.0,277000,South Eastern
True,Remax,240351001-51139,Zejtun,Penthouse,35.85787,14.52515,5.0,2.0,2.0,151.0,151.0,40.0,290000,South Eastern
True,Remax,240191008-230,Swatar,Apartment,35.8977,14.47191,6.0,3.0,2.0,125.0,110.0,15.0,318000,Central
True,Remax,240331005-150,Kalkara,Farmhouse,35.89132,14.53029,0.0,0.0,0.0,23300.0,287.0,23113.0,2300000,South Eastern
True,Remax,240351001-47312,Attard,Apartment,35.89158,14.4248,6.0,3.0,2.0,128.0,116.0,11.0,362000,Central
True,Remax,240461027-83,Paola,Apartment,35.87471,14.4968,6.0,3.0,2.0,0.0,73.0,19.0,197000,South Eastern
True,Remax,240461027-80,Paola,Apartment,35.87471,14.4968,5.0,2.0,1.0,0.0,73.0,19.0,191500,South Eastern
True,Remax,240461027-79,Paola,Apartment,35.87471,14.4968,5.0,2.0,1.0,0.0,73.0,19.0,223000,South Eastern
True,Remax,240461027-82,Paola,Apartment,35.87471,14.4968,7.0,3.0,2.0,0.0,73.0,19.0,207500,South Eastern
True,Remax,240171023-221,Gzira,Penthouse,35.90512,14.49346,4.0,1.0,1.0,140.0,55.0,85.0,310000,Central
True,Remax,240151029-541,Hamrun,Maisonette Solitary,35.88683,14.48569,7.0,2.0,2.0,135.0,130.0,0.0,215000,Southern
True,Remax,240351001-47403,Attard,Penthouse,35.89158,14.4248,5.0,2.0,2.0,115.0,81.0,34.0,425000,Central
True,Remax,240041023-82,St Paul's Bay,Apartment,35.93579,14.38177,6.0,3.0,2.0,235.0,116.0,19.0,340000,Northern
True,Remax,240041023-74,St Paul's Bay,Maisonette,35.93579,14.38177,8.0,3.0,3.0,268.0,190.0,78.0,700000,Northern
True,Remax,240461027-81,Paola,Apartment,35.87471,14.4968,5.0,2.0,1.0,0.0,73.0,19.0,191500,South Eastern
True,Remax,240351001-47315,Attard,Apartment,35.89158,14.4248,6.0,3.0,2.0,128.0,116.0,11.0,362000,Central
True,Remax,240351001-47277,Attard,Maisonette,35.89158,14.4248,6.0,3.0,2.0,145.0,112.0,33.0,362000,Central
True,Remax,240351001-47434,Attard,Apartment,35.89158,14.4248,6.0,3.0,2.0,145.0,112.0,33.0,356000,Central
True,Remax,240461027-78,Paola,Maisonette,35.87471,14.4968,5.0,2.0,2.0,0.0,88.0,3.0,181000,South Eastern
True,Remax,240461027-84,Paola,Apartment,35.87471,14.4968,7.0,3.0,2.0,0.0,106.0,10.0,191500,South Eastern
True,Remax,240461027-85,Paola,Apartment,35.87471,14.4968,7.0,3.0,2.0,0.0,81.0,5.0,191000,South Eastern
True,Remax,240061006-3145,Marsascala,Apartment,35.85982,14.55497,4.0,1.0,1.0,0.0,90.0,5.0,300000,South Eastern
True,Remax,240171033-89,Mosta,Penthouse,35.91184,14.41168,4.0,2.0,1.0,113.0,69.0,44.0,350000,Northern
True,Remax,240171030-87,San Gwann,Penthouse,35.90863,14.47988,9.0,3.0,3.0,148.0,0.0,30.0,560000,Central
True,Remax,240171030-86,San Gwann,Apartment,35.90863,14.47988,9.0,3.0,3.0,164.0,0.0,12.0,450000,Central
True,Remax,240041068-44,Hamrun,Site,35.88683,14.48569,5.0,2.0,1.0,131.0,0.0,0.0,300000,Southern
True,Remax,240091040-222,Sliema,Apartment,35.91223,14.49969,7.0,3.0,2.0,185.0,155.0,30.0,750000,Central
True,Remax,240311001-431,Birzebbuga,Farmhouse,35.8238,14.50649,0.0,0.0,0.0,2248.0,0.0,0.0,1063000,Southern
True,Remax,240291005-251,Qormi,Penthouse,35.87667,14.45933,6.0,3.0,2.0,0.0,96.0,0.0,249000,Southern
True,Remax,240061071-231,Qormi,Apartment,35.87667,14.45933,4.0,2.0,1.0,94.0,74.0,7.0,207000,Southern
True,Remax,240271020-42,Qormi,Penthouse,35.87667,14.45933,6.0,3.0,2.0,162.0,162.0,0.0,340000,Southern
True,Remax,240031019-5044,Gozo - Xlendi,Block Of Apartments,36.03224,14.21726,6.0,3.0,2.0,118.0,99.0,19.0,173500,Gozo
True,Remax,240031019-5028,Gozo - Xlendi,Block Of Apartments,36.03224,14.21726,6.0,3.0,2.0,109.0,97.0,12.0,163500,Gozo
True,Remax,240031019-5079,Gozo - Xlendi,Penthouse,36.03224,14.21726,5.0,2.0,2.0,92.0,79.0,13.0,163500,Gozo
True,Remax,240031019-4960,Gozo - Xlendi,Block Of Apartments,36.03224,14.21726,6.0,3.0,2.0,101.0,88.0,13.0,163500,Gozo
True,Remax,240171006-1852,St Julian's,Garage (Residential),35.91986,14.48087,0.0,0.0,0.0,0.0,18.0,0.0,30000,Central
True,Remax,240171008-975,Swieqi,Garage (Residential),35.92315,14.46222,0.0,0.0,0.0,0.0,14.0,0.0,32000,Northern
True,Remax,240311001-15,Qormi,Apartment,35.87667,14.45933,9.0,3.0,2.0,0.0,0.0,0.0,240000,Southern
True,Remax,240041053-10,Bugibba,Maisonette,35.95205,14.40935,3.0,1.0,1.0,75.0,52.0,23.0,186000,Northern
True,Remax,240461027-76,Siggiewi,Townhouse,35.84734,14.4136,9.0,4.0,1.0,210.0,200.0,10.0,436000,Southern
True,Remax,240311033-77,Paola,Site,35.87471,14.4968,1.0,0.0,0.0,0.0,0.0,0.0,1600000,South Eastern
True,Remax,240021109-16,Sliema,Garage (Residential),35.91223,14.49969,0.0,0.0,0.0,0.0,0.0,0.0,39000,Central
True,Remax,240171002-404,St Julian's,Townhouse,35.91986,14.48087,7.0,2.0,1.0,153.0,86.0,67.0,550000,Central
True,Remax,240351001-22960,Qormi,House of Character,35.87667,14.45933,7.0,2.0,2.0,0.0,123.0,36.0,275000,Southern
True,Remax,240081079-106,Qormi,Townhouse,35.87667,14.45933,10.0,4.0,3.0,121.0,114.0,7.0,425200,Southern
True,Remax,240081113-7,Zebbug,Penthouse,35.87328,14.4305,4.0,2.0,1.0,0.0,114.0,36.0,300000,Southern
True,Remax,240271011-249,Zebbug,Penthouse,35.87328,14.4305,4.0,2.0,1.0,152.0,116.0,36.0,303000,Southern
