Is_Sale,Source,Reference,Town,Type,Latitude,Longitude,Rooms,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
False,Ben Estate,BPP00007254,Msida,Penthouse,,,,2,2,,,,600
False,Ben Estate,BPP00007252,Msida,Ground Floor Maisonette,,,,1,1,,,,500
False,Ben Estate,BPP00007243,Balzan,Town House,,,,1,2,1.00,,,700
False,Ben Estate,BPP00007241,Bugibba,Ground Floor Maisonette,,,,2,2,,,,750
False,Ben Estate,BPP00007232,Msida,Apartment,,,,2,1,,,,750
False,Ben Estate,BPP00007227,Msida,Apartment,,,,,,,,,600
False,Ben Estate,BPP00007226,Ibragg,Apartment,,,,3,2,1.00,,,1400
False,Ben Estate,BPP00007225,Msida,Apartment,,,,2,1,,,,900
False,Ben Estate,BPP00007221,NULL,Apartment,,,,3,1,,,,750
False,Ben Estate,BPP00007219,Sliema,Apartment,,,,3,2,,,,2500
False,Ben Estate,BPP00007217,Msida,Ground Floor Maisonette,,,,3,2,,,,450
False,Ben Estate,BPP00007215,Birzebbuga,Apartment,,,,1,1,,,,600
False,Ben Estate,BPP00007203,Portomaso,Apartment,,,,1,1,,,,900
False,Ben Estate,BPP00007190,Birkirkara,Apartment,,,,3,1,150.00,,,950
False,Ben Estate,BPP00007185,St. Julians,Apartment,,,,3,2,,,,1400
False,Ben Estate,BPP00007162,NULL,Apartment,,,,1,,,,,600
False,Ben Estate,BPP00007157,Gharghur,Maisonette,,,,3,1,,,,600
False,Ben Estate,BPP00007147,Mellieha,Bungalow,,,,6,5,4.00,,,3500
False,Ben Estate,BPP00007129,Zurrieq,House of Character,,,,2,1,,,,600
False,Ben Estate,BPP00007128,Birkirkara,Apartment,,,,3,2,,,,1000
False,Ben Estate,BPP00007119,Naxxar,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00007117,Pembroke,Street Level Garage,,,,,,,,,250
False,Ben Estate,BPP00007108,Mosta,Apartment,,,,2,2,55.00,,,650
False,Ben Estate,BPP00007106,Mosta,Apartment,,,,3,2,,,,950
False,Ben Estate,BPP00007102,St. Julians,Apartment,,,,1,1,,,,600
False,Ben Estate,BPP00007099,Mosta,Penthouse,,,,2,,,,,250000
False,Ben Estate,BPP00007098,Mosta,Apartment,,,,3,,,,,220000
False,Ben Estate,BPP00007096,Mosta,Apartment,,,,3,2,,,,775
False,Ben Estate,BPP00007094,San Gwann,Apartment,,,,2,2,1.00,,,800
False,Ben Estate,BPP00007093,Santa Venera,Penthouse,,,,2,2,,,,600
False,Ben Estate,BPP00007061,Msida,Commercial,,,,1,,,,,600
False,Ben Estate,BPP00007060,Msida,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00007058,Zebbug,Street Level Garage,,,,,,,,,600
False,Ben Estate,BPP00007052,Bugibba,Apartment,,,,2,2,1.00,,,600
False,Ben Estate,BPP00007051,Bugibba,Apartment,,,,1,1,,,,650
False,Ben Estate,BPP00007039,Pieta,Commercial,,,,,,,,,600
False,Ben Estate,BPP00007032,Birkirkara,Ground Floor Maisonette,,,,1,1,,,,600
False,Ben Estate,BPP00006999,Siggiewi,Terraced House,,,,3,2,1.00,,,950
False,Ben Estate,BPP00006994,Swieqi,Apartment,,,,3,2,,,,800
False,Ben Estate,BPP00006991,Sliema,Penthouse,,,,2,2,,,,1000
False,Ben Estate,BPP00006990,Ta' Xbiex,Offices,,,,,,,,,4100000
False,Ben Estate,BPP00006982,Sliema,Offices,,,,,,,,,110000
False,Ben Estate,BPP00006978,Birkirkara,Offices,,,,,,,,,600
False,Ben Estate,BPP00006968,Birkirkara,Offices,,,,1,,121.00,,,60
False,Ben Estate,BPP00006963,Bidnija,Bungalow,,,,3,3,1.00,,,2800
False,Ben Estate,BPP00006940,St. Julians,Penthouse,,,,1,,,,,950
False,Ben Estate,BPP00006939,St. Julians,Apartment,,,,2,1,,,,900
False,Ben Estate,BPP00006935,Sliema,Apartment,,,,2,2,,,,1100
False,Ben Estate,BPP00006933,Swieqi,Penthouse,,,,2,2,,,,1300
False,Ben Estate,BPP00006932,Swieqi,Apartment,,,,4,2,,,,1500
False,Ben Estate,BPP00006931,Swieqi,Apartment,,,,4,2,,,,850
False,Ben Estate,BPP00006913,Naxxar,Apartment,,,,1,1,,,,700
False,Ben Estate,BPP00006906,Birkirkara,Terraced House,,,,3,2,1.00,,,600
False,Ben Estate,BPP00006905,Sliema,Apartment,,,,1,1,,,,700
False,Ben Estate,BPP00006892,Xemxija,Apartment,,,,2,,,,,600
False,Ben Estate,BPP00006890,Sliema,Apartment,,,,2,1,,,,1100
False,Ben Estate,BPP00006888,Gzira,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00006881,Attard,Apartment,,,,3,2,,,,750
False,Ben Estate,BPP00006861,Mosta,Commercial,,,,3,2,,,,600
False,Ben Estate,BPP00006860,Mosta,Penthouse,,,,3,2,55.00,,,700
False,Ben Estate,BPP00006847,St. Pauls Bay,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00006845,Msida,Apartment,,,,4,2,,,,1100
False,Ben Estate,BPP00006833,Sliema,Apartment,,,,2,2,,,,950
False,Ben Estate,BPP00006830,NULL,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00006828,Sliema,Apartment,,,,,,,,,600
False,Ben Estate,BPP00006821,Birkirkara,Apartment,,,,2,1,,,,680
False,Ben Estate,BPP00006814,Msida,Apartment,,,,2,,,,,600
False,Ben Estate,BPP00006810,Gharghur,Apartment,,,,3,2,,,,700
False,Ben Estate,BPP00006809,Gzira,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00006808,Birkirkara,Apartment,,,,3,2,,,,2300
False,Ben Estate,BPP00006806,Birzebbuga,Apartment,,,,,,,,,1048
False,Ben Estate,BPP00006802,St. Julians,Apartment,,,,3,2,182.00,,,2200
False,Ben Estate,BPP00006797,Rabat,House of Character,,,,3,2,140.00,,,950
False,Ben Estate,BPP00006792,Gharghur,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00006780,St. Julians,Maisonette,,,,3,3,,,,1200
False,Ben Estate,BPP00006742,Mosta,Maisonette,,,,3,1,,,,600
False,Ben Estate,BPP00006728,Santa Venera,Penthouse,,,,2,,1.00,,,800
False,Ben Estate,BPP00006726,Zebbug,Terraced House,,,,3,1,,,,850
False,Ben Estate,BPP00006725,Paceville,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00006701,Gharghur,Apartment,,,,,,,,,600
False,Ben Estate,BPP00006697,Bahar Ic-Caghaq,Terraced House,,,,3,2,,,,1900
False,Ben Estate,BPP00006692,Birguma,Penthouse,,,,,,,,,650
False,Ben Estate,BPP00006691,Sliema,Apartment,,,,3,2,,,,650
False,Ben Estate,BPP00006670,Mellieha,Fully Detached Villa,,,,3,3,1.00,,,3600
False,Ben Estate,BPP00006654,St. Julians,Apartment,,,,3,2,,,,2000
False,Ben Estate,BPP00006651,Sliema,Apartment,,,,3,3,300.00,,,3000
False,Ben Estate,BPP00006648,Gzira,Apartment,,,,3,2,,,,1200
False,Ben Estate,BPP00006639,St. Pauls Bay,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00006638,St. Pauls Bay,Apartment,,,,1,1,,,,450
False,Ben Estate,BPP00006632,Mosta,Penthouse,,,,1,1,,,,750
False,Ben Estate,BPP00006617,Bugibba,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00006606,Swieqi,First Floor Maisonette,,,,3,2,,,,1500
False,Ben Estate,BPP00006605,Swieqi,Ground Floor Maisonette,,,,2,1,,,,800
False,Ben Estate,BPP00006565,St. Julians,Maisonette,,,,3,2,,,,850
False,Ben Estate,BPP00006558,Gzira,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00006556,Pembroke,Ground Floor Maisonette,,,,2,2,,,,1200
False,Ben Estate,BPP00006553,Qawra,Apartment,,,,3,2,,,,800
False,Ben Estate,BPP00006551,Swieqi,Apartment,,,,1,1,1.00,,,800
False,Ben Estate,BPP00006549,Sliema,Apartment,,,,3,2,,,,1200
False,Ben Estate,BPP00006538,Sliema,Apartment,,,,3,2,,,,700
False,Ben Estate,BPP00006537,Sliema,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00006536,St. Julians,Semi Detached Villa,,,,4,2,,,,4000
False,Ben Estate,BPP00006533,Swieqi,Ground Floor Maisonette,,,,2,2,,,,600
False,Ben Estate,BPP00006532,Swieqi,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00006526,Swatar,Apartment,,,,3,3,140.00,,,1100
False,Ben Estate,BPP00006522,Pembroke,Ground Floor Maisonette,,,,2,2,1.00,,,1100
False,Ben Estate,BPP00006509,Lija,Ground Floor Maisonette,,,,3,2,,,,700
False,Ben Estate,BPP00006507,Bahar Ic-Caghaq,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00006502,Msida,Apartment,,,,,,,,,800
False,Ben Estate,BPP00006501,Pieta,Apartment,,,,2,1,,,,800
False,Ben Estate,BPP00006492,St. Julians,Apartment,,,,2,1,,,,1200
False,Ben Estate,BPP00006491,St. Julians,Apartment,,,,2,1,,,,1200
False,Ben Estate,BPP00006476,Msida,Apartment,,,,1,1,,,,700
False,Ben Estate,BPP00006472,Gzira,Apartment,,,,1,,,,,600
False,Ben Estate,BPP00006471,Gzira,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00006470,Gzira,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00006443,St. Pauls Bay,Apartment,,,,3,2,130.00,,,800
False,Ben Estate,BPP00006435,Mosta,Duplex Maisonette,,,,3,3,,,,1300
False,Ben Estate,BPP00006434,Birkirkara,Ground Floor Maisonette,,,,2,1,,,,850
False,Ben Estate,BPP00006429,Swieqi,Maisonette,,,,3,1,,,,1000
False,Ben Estate,BPP00006428,Swieqi,Maisonette,,,,2,1,,,,650
False,Ben Estate,BPP00006427,Sliema,Apartment,,,,1,1,,,,750
False,Ben Estate,BPP00006426,Sliema,Apartment,,,,2,1,11.00,,,800
False,Ben Estate,BPP00006413,Mgarr,Apartment,,,,3,2,105.00,,,750
False,Ben Estate,BPP00006407,Gzira,Apartment,,,,2,1,,,,650
False,Ben Estate,BPP00006394,Swieqi,Apartment,,,,3,2,,,,1200
False,Ben Estate,BPP00006393,Mosta,Penthouse,,,,3,2,150.00,,,800
False,Ben Estate,BPP00006392,Swieqi,Maisonette,,,,1,1,,,,900
False,Ben Estate,BPP00006391,Qawra,Ground Floor Maisonette,,,,2,2,,,,600
False,Ben Estate,BPP00006379,Ta' Xbiex,Apartment,,,,3,2,,,,650
False,Ben Estate,BPP00006377,St. Julians,Apartment,,,,3,,,,,620
False,Ben Estate,BPP00006376,St. Julians,Apartment,,,,2,,,,,1450
False,Ben Estate,BPP00006356,Mosta,Commercial,,,,,,,,,750
False,Ben Estate,BPP00006355,Valletta,Commercial,,,,,,60.00,,,600
False,Ben Estate,BPP00006327,Swatar,Maisonette,,,,2,1,,,,750
False,Ben Estate,BPP00006312,St. Julians,Apartment,,,,2,1,1.00,,,850
False,Ben Estate,BPP00006303,Mosta,Commercial,,,,,,50.00,,,900
False,Ben Estate,BPP00006302,Sliema,Apartment,,,,3,2,,,,1450
False,Ben Estate,BPP00006301,Salina,Apartment,,,,3,2,,,,850
False,Ben Estate,BPP00006298,St. Julians,Commercial,,,,1,,65.00,,,2130
False,Ben Estate,BPP00006280,Sliema,Apartment,,,,2,,,,,900
False,Ben Estate,BPP00006272,Ibragg,First Floor Maisonette,,,,4,2,,,,1050
False,Ben Estate,BPP00006264,Marsascala,Apartment,,,,3,2,156.00,,,700
False,Ben Estate,BPP00006257,Xemxija,Penthouse,,,,2,2,,,,750
False,Ben Estate,BPP00006241,Msida,Apartment,,,,2,,,,,600
False,Ben Estate,BPP00006240,Swatar,Penthouse,,,,2,,,,,600
False,Ben Estate,BPP00006239,Zebbug,Penthouse,,,,2,,,,,800
False,Ben Estate,BPP00006233,Fgura,Commercial,,,,,,,,,600
False,Ben Estate,BPP00006232,Mosta,Commercial,,,,,,,,,750
False,Ben Estate,BPP00006230,Attard,Apartment,,,,3,2,,,,1200
False,Ben Estate,BPP00006215,Sliema,Offices,,,,,,,,,2200
False,Ben Estate,BPP00006214,Attard,Apartment,,,,3,,,,,900
False,Ben Estate,BPP00006212,Msida,Apartment,,,,3,2,,,,925
False,Ben Estate,BPP00006208,Lija,Penthouse,,,,1,1,,,,600
False,Ben Estate,BPP00006204,Msida,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00006200,Gharghur,Penthouse,,,,2,2,,,,600
False,Ben Estate,BPP00006199,Gharghur,Apartment,,,,,,,,,600
False,Ben Estate,BPP00006198,Gharghur,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00006197,Gharghur,Apartment,,,,,,,,,600
False,Ben Estate,BPP00006188,Msida,Apartment,,,,1,1,,,,850
False,Ben Estate,BPP00006182,Mosta,Apartment,,,,3,2,120.00,,,1350
False,Ben Estate,BPP00006181,Mosta,Apartment,,,,3,2,120.00,,,1360
False,Ben Estate,BPP00006164,St. Julians,Apartment,,,,2,2,,,,1500
False,Ben Estate,BPP00006162,Marsascala,Ground Floor Maisonette,,,,3,2,1.00,,,600
False,Ben Estate,BPP00006144,St. Pauls Bay,Apartment,,,,3,3,,,,600
False,Ben Estate,BPP00006143,Sliema,Apartment,,,,2,1,,,,800
False,Ben Estate,BPP00006142,Sliema,Apartment,,,,2,1,,,,700
False,Ben Estate,BPP00006118,Sliema,Street Level Garage,,,,,,,,,1164
False,Ben Estate,BPP00006117,Bugibba,Commercial,,,,,,,,,104821
False,Ben Estate,BPP00006113,Birkirkara,Apartment,,,,3,1,190.00,,,600
False,Ben Estate,BPP00006107,St. Julians,Terraced Villa,,,,3,3,300.00,,,2500
False,Ben Estate,BPP00006106,Sliema,Apartment,,,,3,2,,,,1400
False,Ben Estate,BPP00006093,Sliema,Apartment,,,,1,,1.00,,,700
False,Ben Estate,BPP00006092,Gharghur,Penthouse,,,,2,2,,,,700
False,Ben Estate,BPP00006091,Gharghur,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00006090,Gharghur,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00006086,Mosta,Commercial,,,,,,,,,4340
False,Ben Estate,BPP00006085,Sliema,Commercial Class 4,,,,2,,140.00,,,2500
False,Ben Estate,BPP00006077,Swatar,Apartment,,,,3,2,,,,875
False,Ben Estate,BPP00006072,Msida,Apartment,,,,1,,,,,600
False,Ben Estate,BPP00006070,Gzira,Apartment,,,,1,1,,,,850
False,Ben Estate,BPP00006068,Msida,Apartment,,,,3,1,,,,800
False,Ben Estate,BPP00006059,Lija,Ground Floor Maisonette,,,,3,2,,,,600
False,Ben Estate,BPP00006058,Lija,Apartment,,,,3,,,,,750
False,Ben Estate,BPP00006040,Sliema,Apartment,,,,3,2,,,,750
False,Ben Estate,BPP00006038,Rabat,Semi Detached Villa,,,,3,2,,,,1200
False,Ben Estate,BPP00006037,Gzira,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00006036,Gzira,Apartment,,,,2,2,,,,900
False,Ben Estate,BPP00006035,Gzira,Apartment,,,,2,2,11.00,,,750
False,Ben Estate,BPP00006034,Msida,Penthouse,,,,2,,,,,600
False,Ben Estate,BPP00006033,Gzira,Apartment,,,,3,2,,,,1100
False,Ben Estate,BPP00006032,St. Julians,Apartment,,,,1,,,,,600
False,Ben Estate,BPP00006031,San Gwann,Apartment,,,,2,2,1.00,,,800
False,Ben Estate,BPP00006016,Birguma,Penthouse,,,,2,2,,,,600
False,Ben Estate,BPP00006015,Birguma,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00005992,Naxxar,Commercial,,,,2,1,,,,600
False,Ben Estate,BPP00005991,Naxxar,Commercial,,,,2,1,,,,600
False,Ben Estate,BPP00005990,Naxxar,Commercial,,,,2,1,,,,600
False,Ben Estate,BPP00005987,Naxxar,Commercial,,,,2,1,,,,600
False,Ben Estate,BPP00005984,Marsascala,Apartment,,,,2,1,1.00,,,600
False,Ben Estate,BPP00005980,Marsa,Penthouse,,,,2,2,,,,600
False,Ben Estate,BPP00005973,Msida,Apartment,,,,1,1,,,,700
False,Ben Estate,BPP00005962,Sliema,Apartment,,,,3,1,,,,1400
False,Ben Estate,BPP00005939,Hamrun,Penthouse,,,,2,2,140.00,,,800
False,Ben Estate,BPP00005937,Hamrun,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00005918,Bugibba,Penthouse,,,,3,2,,,,800
False,Ben Estate,BPP00005916,NULL,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00005915,Bahar Ic-Caghaq,Ground Floor Maisonette,,,,2,1,,,,800
False,Ben Estate,BPP00005912,Sliema,Apartment,,,,3,2,,,,2500
False,Ben Estate,BPP00005906,Bahar Ic-Caghaq,Fully Detached Villa,,,,3,2,,,,4200
False,Ben Estate,BPP00005885,Zebbug,Penthouse,,,,2,1,,,,850
False,Ben Estate,BPP00005878,San Gwann,Apartment,,,,2,1,140.00,,,900
False,Ben Estate,BPP00005863,Sliema,Apartment,,,,3,2,250.00,,,1400
False,Ben Estate,BPP00005861,Balzan,Apartment,,,,2,1,2.00,,,600
False,Ben Estate,BPP00005860,Balzan,First Floor Maisonette,,,,3,1,,,,850
False,Ben Estate,BPP00005856,Swieqi,First Floor Maisonette,,,,2,2,,,,1200
False,Ben Estate,BPP00005852,St. Pauls Bay,Apartment,,,,3,1,90.00,,,700
False,Ben Estate,BPP00005832,Mosta,Ground Floor Maisonette,,,,3,2,,,,890
False,Ben Estate,BPP00005817,Mosta,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00005801,G'Mangia,Apartment,,,,2,1,100.00,,,600
False,Ben Estate,BPP00005776,Gharghur,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00005775,Gharghur,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00005768,Ibragg,Apartment,,,,3,2,150.00,,,1150
False,Ben Estate,BPP00005764,Bahar Ic-Caghaq,Terraced House,,,,3,3,250.00,,,1200
False,Ben Estate,BPP00005721,Attard,Penthouse,,,,3,2,,,,750
False,Ben Estate,BPP00005718,Sliema,Apartment,,,,4,,,,,1100
False,Ben Estate,BPP00005717,Msida,Apartment,,,,2,,,,,600
False,Ben Estate,BPP00005716,Gzira,Commercial,,,,,,,,,600
False,Ben Estate,BPP00005698,Mellieha,Apartment,,,,3,2,100.00,,,1200
False,Ben Estate,BPP00005693,Paceville,Apartment,,,,,,,,,600
False,Ben Estate,BPP00005690,Mosta,Maisonette,,,,2,2,2.00,,,600
False,Ben Estate,BPP00005688,Gzira,Apartment,,,,2,1,1.00,,,750
False,Ben Estate,BPP00005685,Gzira,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00005677,Qawra,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00005676,Qawra,Apartment,,,,1,1,,,,675
False,Ben Estate,BPP00005656,San Gwann,Penthouse,,,,2,,,,,1200
False,Ben Estate,BPP00005655,St. Pauls Bay,Apartment,,,,3,2,,,,800
False,Ben Estate,BPP00005654,Manikata,Terraced House,,,,3,2,,,,1300
False,Ben Estate,BPP00005651,Rabat,Bungalow,,,,4,2,,,,650
False,Ben Estate,BPP00005637,Msida,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00005627,Lija,Maisonette,,,,3,2,,,,850
False,Ben Estate,BPP00005604,Birkirkara,Commercial,,,,,,,,,600
False,Ben Estate,BPP00005597,Msida,Apartment,,,,2,2,,,,800
False,Ben Estate,BPP00005585,St. Pauls Bay,Commercial,,,,1,,275.00,,,1050
False,Ben Estate,BPP00005575,Sliema,Apartment,,,,2,1,1.00,,,1100
False,Ben Estate,BPP00005574,Mellieha,Terraced House,,,,2,,,,,950
False,Ben Estate,BPP00005572,Mellieha,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00005560,Xemxija,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00005553,Gzira,Penthouse,,,,2,1,,,,1500
False,Ben Estate,BPP00005552,Bugibba,Penthouse,,,,3,2,150.00,,,1100
False,Ben Estate,BPP00005537,Sliema,Apartment,,,,1,1,,,,600
False,Ben Estate,BPP00005536,Sliema,Apartment,,,,3,2,,,,1200
False,Ben Estate,BPP00005533,Balzan,Apartment,,,,2,1,95.00,,,750
False,Ben Estate,BPP00005530,Bugibba,Ground Floor Maisonette,,,,2,1,,,,800
False,Ben Estate,BPP00005521,Msida,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00005516,Bugibba,Apartment,,,,3,,,,,600
False,Ben Estate,BPP00005515,The Village,Semi Detached Villa,,,,3,3,1.00,,,2300
False,Ben Estate,BPP00005494,San Pawl Tat-Targa,Solitary Maisonette,,,,,,,,,600
False,Ben Estate,BPP00005492,Msida,Ground Floor Maisonette,,,,2,1,,,,600
False,Ben Estate,BPP00005477,Gzira,Penthouse,,,,3,2,,,,3000
False,Ben Estate,BPP00005476,Sliema,Penthouse,,,,2,2,,,,2100
False,Ben Estate,BPP00005473,Msida,Penthouse,,,,3,,,,,800
False,Ben Estate,BPP00005448,Msida,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00005447,St. Julians,Ground Floor Maisonette,,,,3,2,,,,700
False,Ben Estate,BPP00005446,Gzira,Apartment,,,,3,2,1.00,,,900
False,Ben Estate,BPP00005410,Mosta,Apartment,,,,2,,5.00,,,800
False,Ben Estate,BPP00005401,Bahar Ic-Caghaq,Apartment,,,,3,2,,,,700
False,Ben Estate,BPP00005384,Bugibba,Ground Floor Maisonette,,,,1,1,,,,600
False,Ben Estate,BPP00005383,Bugibba,Ground Floor Maisonette,,,,1,1,,,,600
False,Ben Estate,BPP00005381,Mosta,Bungalow,,,,4,3,1.00,,,3000
False,Ben Estate,BPP00005377,Kappara,Ground Floor Maisonette,,,,2,2,1.00,,,1200
False,Ben Estate,BPP00005375,Birkirkara,Terraced House,,,,3,2,,,,1200
False,Ben Estate,BPP00005363,Msida,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00005362,Swatar,Penthouse,,,,2,1,,,,825
False,Ben Estate,BPP00005355,St. Julians,Commercial,,,,,,170.00,,,1950
False,Ben Estate,BPP00005352,Sliema,Apartment,,,,2,2,,,,1200
False,Ben Estate,BPP00005349,Xghajra,Penthouse,,,,2,1,,,,750
False,Ben Estate,BPP00005347,St. Pauls Bay,Town House,,,,2,2,,,,600
False,Ben Estate,BPP00005337,St. Julians,Commercial,,,,,,136.00,,,5000
False,Ben Estate,BPP00005333,Sliema,Apartment,,,,2,2,,,,1100
False,Ben Estate,BPP00005332,St. Julians,Apartment,,,,2,1,,,,1100
False,Ben Estate,BPP00005328,Ibragg,Apartment,,,,2,2,,,,1450
False,Ben Estate,BPP00005327,St. Pauls Bay,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00005323,Sliema,Apartment,,,,2,1,,,,1000
False,Ben Estate,BPP00005320,Sliema,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00005303,Msida,Apartment,,,,3,2,,,,800
False,Ben Estate,BPP00005298,Mosta,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00005281,St. Pauls Bay,Apartment,,,,3,2,,,,800
False,Ben Estate,BPP00005280,St. Pauls Bay,Apartment,,,,3,2,,,,900
False,Ben Estate,BPP00005274,Zebbug,Terraced House,,,,4,2,1.00,,,1200
False,Ben Estate,BPP00005272,Xemxija,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00005247,Cospicua,House of Character,,,,1,1,,,,600
False,Ben Estate,BPP00005246,Marsascala,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00005245,Marsascala,Terraced House,,,,3,2,,,,600
False,Ben Estate,BPP00005241,Msida,Apartment,,,,1,1,,,,600
False,Ben Estate,BPP00005232,Mosta,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00005231,Mosta,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00005230,Sliema,Apartment,,,,3,2,,,,P.O.R.
False,Ben Estate,BPP00005225,Swatar,Penthouse,,,,2,1,,,,750
False,Ben Estate,BPP00005194,San Gwann,Maisonette,,,,1,1,,,,600
False,Ben Estate,BPP00005191,Birkirkara,Penthouse,,,,1,1,,,,600
False,Ben Estate,BPP00005178,Msida,Ground Floor Maisonette,,,,2,1,1.00,,,850
False,Ben Estate,BPP00005148,Msida,Penthouse,,,,2,2,85.00,,,600
False,Ben Estate,BPP00005126,Sliema,Apartment,,,,3,2,200.00,,,3000
False,Ben Estate,BPP00005124,Ibragg,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00005103,Sliema,Apartment,,,,1,1,,,,600
False,Ben Estate,BPP00005101,San Gwann,Apartment,,,,1,1,,,,600
False,Ben Estate,BPP00005100,Sliema,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00005099,Msida,Apartment,,,,1,1,,,,400
False,Ben Estate,BPP00005098,St. Julians,Penthouse,,,,1,1,,,,600
False,Ben Estate,BPP00005079,Qawra,Penthouse,,,,3,2,,,,1000
False,Ben Estate,BPP00005057,Mosta,Maisonette,,,,3,2,,,,1500
False,Ben Estate,BPP00005056,Msida,Penthouse,,,,3,2,90.00,,,1000
False,Ben Estate,BPP00005050,Naxxar,Penthouse,,,,1,1,85.00,,,600
False,Ben Estate,BPP00004990,Gzira,Apartment,,,,1,1,,,,600
False,Ben Estate,BPP00004970,Sliema,Apartment,,,,2,1,,,,700
False,Ben Estate,BPP00004969,L'Iklin,First Floor Maisonette,,,,3,2,,,,750
False,Ben Estate,BPP00004968,Birkirkara,Apartment,,,,3,1,,,,800
False,Ben Estate,BPP00004967,Sliema,Apartment,,,,2,1,,,,750
False,Ben Estate,BPP00004947,Sliema,Apartment,,,,3,2,,,,2650
False,Ben Estate,BPP00004930,Birkirkara,Commercial,,,,3,2,,,,600
False,Ben Estate,BPP00004915,Mosta,Apartment,,,,1,1,1.00,,,500
False,Ben Estate,BPP00004914,Birkirkara,Maisonette,,,,3,2,2.00,,,1150
False,Ben Estate,BPP00004913,Birkirkara,Apartment,,,,3,2,2.00,,,1100
False,Ben Estate,BPP00004912,Birkirkara,Penthouse,,,,3,2,,,,1250
False,Ben Estate,BPP00004910,St. Julians,Apartment,,,,3,2,,,,1200
False,Ben Estate,BPP00004904,Sliema,Apartment,,,,3,1,,,,1500
False,Ben Estate,BPP00004903,Sliema,Apartment,,,,1,1,,,,600
False,Ben Estate,BPP00004902,Sliema,Apartment,,,,2,1,,,,600
False,Ben Estate,BPP00004901,Mosta,Penthouse,,,,3,2,,,,600
False,Ben Estate,BPP00004881,Mosta,Apartment,,,,3,2,2.00,,,600
False,Ben Estate,BPP00004880,Mosta,Apartment,,,,2,2,55.00,,,600
False,Ben Estate,BPP00004869,Qawra,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00004840,Mosta,Commercial,,,,,,400.00,,,35000
False,Ben Estate,BPP00004833,Rabat,Maisonette,,,,2,2,,,,600
False,Ben Estate,BPP00004825,St. Pauls Bay,Apartment,,,,2,2,,,,750
False,Ben Estate,BPP00004824,St. Pauls Bay,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00004823,St. Pauls Bay,Apartment,,,,3,2,,,,600
False,Ben Estate,BPP00004822,St. Pauls Bay,Apartment,,,,3,2,,,,700
False,Ben Estate,BPP00004819,Birkirkara,Penthouse,,,,2,2,,,,600
False,Ben Estate,BPP00004809,Msida,Penthouse,,,,1,1,,,,850
False,Ben Estate,BPP00004805,Swieqi,First Floor Maisonette,,,,3,2,1.00,,,1100
False,Ben Estate,BPP00004802,Sliema,Apartment,,,,2,2,,,,600
False,Ben Estate,BPP00004793,Mosta,Apartment,,,,3,1,,,,700
False,Ben Estate,BPP00004782,Sliema,Apartment,,,,2,1,,,,950
