Is_Sale,Source,Reference,Town,Type,Latitude,Longitude,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
FALSE,Belair,3496,Swieqi,Ground Floor Maisonette,,,3,2,,,,1000
FALSE,Belair,304385,St Pauls Bay,Class 4C,,,,,160,,,1065
FALSE,Belair,18857,Msida,Independent Offices,,,,,120,,,1100
FALSE,Belair,501769,St Pauls Bay,Class 4D,,,,,250,,,P.O.R
FALSE,Belair,701186,Gharghur,Apartment,,,3,2,225,,,4000
FALSE,Belair,137191,Birkirkara,Independent Offices,,,,,130,,,1408
FALSE,Belair,307562,Sliema,Independent Offices,,,,,90,,,3500
FALSE,Belair,500473,Sliema,Retail Outlet,,,,,64,,,1521
FALSE,Belair,307181,Naxxar,Retail Outlet,,,,,38,,,1000
FALSE,Belair,503045,Mellieha,Retail Outlet,,,,,140,,,1500
FALSE,Belair,305383,Naxxar,Retail Outlet,,,,,275,,,1600
FALSE,Belair,701640,Mriehel,Showroom,,,,,870,,,11666
FALSE,Belair,305072,Sliema,Independent Offices,,,,,106,,,4417
FALSE,Belair,7402,Mosta,Independent Offices,,,,,110,,,1000
FALSE,Belair,303479,Mosta,Independent Offices,,,,,70,,,1000
FALSE,Belair,501169,Mosta,Independent Offices,,,,,95,,,1300
FALSE,Belair,131972,St Pauls Bay,Apartment,,,2,2,,,,1100
FALSE,Belair,137201,Qormi,Warehouse,,,,,600,,,5000
FALSE,Belair,137202,San Gwann,Warehouse,,,,,600,,,6250
FALSE,Belair,137203,San Gwann,Warehouse,,,,,600,,,6250
FALSE,Belair,501435,Mosta,Business Centre,,,,,277,,,7000
FALSE,Belair,137204,San Gwann,Warehouse,,,,,1500,,,12500
FALSE,Belair,801888,Zurrieq,House of Character,,,5,2,90,,,1750
FALSE,Belair,303198,Sliema,Apartment,,,3,2,,,,1800
FALSE,Belair,307580,Floriana,Independent Offices,,,,,135,,,1913
FALSE,Belair,307578,Floriana,Independent Offices,,,,,200,,,2000
FALSE,Belair,307577,Floriana,Independent Offices,,,,,230,,,4217
FALSE,Belair,307579,Floriana,Class 4D,,,,,230,,,4950
FALSE,Belair,701617,Sliema,Class 4C,,,,,120,,,5931
FALSE,Belair,701649,Attard,Independent Offices,,,,,225,,,3500
FALSE,Belair,701616,Sliema,Class 4C,,,,,55,,,3802
FALSE,Belair,137128,San Gwann,Warehouse,,,,,166,,,3000
FALSE,Belair,137127,San Gwann,Warehouse,,,,,166,,,3000
FALSE,Belair,137129,San Gwann,Warehouse,,,,,166,,,3000
FALSE,Belair,137130,San Gwann,Warehouse,,,,,220,,,3000
FALSE,Belair,501353,Qormi,Business Centre,,,,,660,,,11583
FALSE,Belair,20119,Fgura,Independent Offices,,,,,80,,,1187
FALSE,Belair,307610,Mgarr,Apartment,,,3,2,110,,,1200
FALSE,Belair,20977,Senglea (L-Isla),Apartment,,,2,1,,,,1750
FALSE,Belair,137254,Birkirkara,Warehouse,,,,,2400,,,25000
FALSE,Belair,137253,Birkirkara,Warehouse,,,,,4800,,,50000
FALSE,Belair,500308,Valletta,Class 4D,,,,,160,,,12167
FALSE,Belair,132980,Msida,Penthouse,,,4,2,360,,,1800
FALSE,Belair,307613,Hamrun,Office Centre,,,,,165,,,1850
FALSE,Belair,20682,Sliema,Apartment,,,2,1,,,,2500
FALSE,Belair,500465,St Julians,Independent Offices,,,,,240,,,2950
FALSE,Belair,307048,Ta' Xbiex,Apartment,,,2,3,240,,,4000
FALSE,Belair,137261,San Gwann,Warehouse,,,,,500,,,4166
FALSE,Belair,137259,San Gwann,Warehouse,,,,,769,,,4415
FALSE,Belair,137276,Sliema,Apartment,,,3,3,165,,,4500
FALSE,Belair,137269,San Gwann,Independent Offices,,,,,500,,,5833
FALSE,Belair,137260,San Gwann,Warehouse,,,,,700,,,5833
FALSE,Belair,137262,San Gwann,Warehouse,,,,,1000,,,8333
FALSE,Belair,137270,San Gwann,Independent Offices,,,,,800,,,9333
FALSE,Belair,137268,San Gwann,Independent Offices,,,,,1000,,,11666
FALSE,Belair,137263,San Gwann,Warehouse,,,,,2658,,,22150
FALSE,Belair,137267,San Gwann,Independent Offices,,,,,2058,,,24000
FALSE,Belair,137264,San Gwann,Warehouse,,,,,5300,,,44166
FALSE,Belair,137266,San Gwann,Independent Offices,,,,,6850,,,76700
FALSE,Belair,132738,Floriana,Apartment,,,1,2,,,,1200
FALSE,Belair,306632,Lija,Class 4D,,,,,110,,,1250
FALSE,Belair,135900,St Julians,Duplex Apartment,,,2,2,100,,,1300
FALSE,Belair,10949,Valletta,Independent Offices,,,,,130,,,1630
FALSE,Belair,306633,Lija,Class 4D,,,,,128,,,1667
FALSE,Belair,24154,St Pauls Bay,Apartment,,,3,2,,,,1800
FALSE,Belair,3428,Swieqi,Apartment,,,3,2,,,,1800
FALSE,Belair,136200,Marsa,Business Centre,,,,,141750,,,1995
FALSE,Belair,303211,San Gwann,Independent Offices,,,,,165,,,2500
FALSE,Belair,8871,"St. Julians, Portomaso",Apartment,,,2,2,,,,2600
FALSE,Belair,137274,Pieta,Business Centre,,,,,250,,,11458
FALSE,Belair,303744,Mriehel,Independent Offices,,,,,1010,,,16500
FALSE,Belair,137275,Pieta,Business Centre,,,,,550,,,22916
FALSE,Belair,137273,Pieta,Business Centre,,,,,750,,,34375
FALSE,Belair,131363,Ibrag,Apartment,,,2,1,,,,1100
FALSE,Belair,501380,Valletta,Office Centre,,,,,344,,,9000
FALSE,Belair,504817,Gwardamangia,Business Centre,,,,,334,,,4732
FALSE,Belair,504818,Gwardamangia,Business Centre,,,,,334,,,4878
FALSE,Belair,504819,Gwardamangia,Business Centre,,,,,334,,,5010
FALSE,Belair,504820,Gwardamangia,Business Centre,,,,,334,,,5288
FALSE,Belair,504816,Gwardamangia,Business Centre,,,,,334,,,5567
FALSE,Belair,504821,Gwardamangia,Business Centre,,,,,334,,,5567
FALSE,Belair,305171,Naxxar,Class 4D,,,,,180,,,2700
FALSE,Belair,305745,Mosta,Independent Offices,,,,,155,,,3229
FALSE,Belair,16352,San Gwann,Independent Offices,,,,,300,,,3334
FALSE,Belair,137302,San Gwann,Showroom,,,,,750,,,4166
FALSE,Belair,24258,Gharghur,House of Character,,,5,4,,,,6400
FALSE,Belair,130175,Birkirkara,Retail Outlet,,,,,87,,,1369
FALSE,Belair,304326,Santa Venera,Office Centre,,,,,1370,,,27284
FALSE,Belair,700007,Gwardamangia,Independent Offices,,,,,150,,,P.O.R
FALSE,Belair,501980,Mriehel,Serviced Offices,,,,,28,,,1500
FALSE,Belair,700004,Sliema,Apartment,,,3,2,,,,2200
FALSE,Belair,701161,Sliema,Apartment,,,3,2,,,,2500
FALSE,Belair,307637,Attard,Duplex Apartment,,,3,2,170,,,2100
FALSE,Belair,18540,Valletta,Independent Offices,,,,,218,,,2300
FALSE,Belair,307668,Sliema,Apartment,,,3,2,175,,,2200
FALSE,Belair,802253,Mriehel,Independent Offices,,,,,467,,,8601
FALSE,Belair,802263,Mriehel,Independent Offices,,,,,437,,,9094
FALSE,Belair,802257,Mriehel,Independent Offices,,,,,672,,,10999
FALSE,Belair,802245,Mriehel,Independent Offices,,,,,673,,,12619
FALSE,Belair,802244,Mriehel,Independent Offices,,,,,673,,,12619
FALSE,Belair,701133,Mosta,House of Character,,,2,3,,,,1800
FALSE,Belair,136279,San Gwann,Independent Offices,,,,,120,,,1600
FALSE,Belair,306909,Ta' Xbiex,Class 4C,,,,,75,,,2400
FALSE,Belair,306019,St Julians,Class 4D,,,,,155,,,25854
FALSE,Belair,306046,Mosta,Class 4D,,,,,170,,,3333
FALSE,Belair,504343,Sliema,Apartment,,,2,3,145,,,2200
FALSE,Belair,803172,St Julians,Class 4D,,,,,515,,,25500
FALSE,Belair,131681,Birkirkara,Retail Outlet,,,,,1400,,,10000
FALSE,Belair,305270,Qormi,Independent Offices,,,,,700,,,9625
FALSE,Belair,17141,San Gwann,Independent Offices,,,,,60,,,1000
FALSE,Belair,14969,Msida,Independent Offices,,,,,140,,,1300
FALSE,Belair,1699,Sliema,Apartment,,,3,2,,,,2100
FALSE,Belair,132912,Sliema,Duplex Apartment,,,2,2,,,,1200
FALSE,Belair,16074,"St. Julians, Portomaso",Apartment,,,1,1,,,,1300
FALSE,Belair,8863,Valletta,Retail Outlet,,,,,,,,1600
FALSE,Belair,1782,Sliema,Apartment,,,3,2,,,,2200
FALSE,Belair,302403,Madliena,First Floor (+) Maisonette,,,3,2,,,,2400
FALSE,Belair,132865,Birkirkara,Independent Offices,,,,,605,,,2416
FALSE,Belair,7339,Sliema,Apartment,,,3,3,,,,2900
FALSE,Belair,4446,Sliema,Retail Outlet,,,,,,,,2917
FALSE,Belair,19295,Marsaxlokk,Penthouse,,,3,2,,,,3200
FALSE,Belair,132863,Birkirkara,Independent Offices,,,,,295,,,3500
FALSE,Belair,132862,Birkirkara,Independent Offices,,,,,310,,,3600
FALSE,Belair,14362,Ta' Xbiex,Apartment,,,3,3,,,,4000
FALSE,Belair,132864,Birkirkara,Independent Offices,,,,,605,,,7000
FALSE,Belair,14901,Sliema,Independent Offices,,,,,1000,,,10000
FALSE,Belair,303743,Mriehel,Independent Offices,,,,,1090,,,10718
FALSE,Belair,305283,Ta' Xbiex,Independent Offices,,,,,465,,,11509
FALSE,Belair,303742,Mriehel,Independent Offices,,,,,1158,,,17370
FALSE,Belair,802806,Vittoriosa (Birgu),Independent Offices,,,,,160,,,4167
FALSE,Belair,803215,Valletta,Retail Outlet,,,,,190,,,12471
FALSE,Belair,803169,Sliema,Business Centre,,,,,80,,,1766
FALSE,Belair,803253,Gzira,Business Centre,,,,,520,,,14167
FALSE,Belair,24334,Mosta,Retail Outlet,,,,,70,,,1521
FALSE,Belair,803246,Birkirkara,Retail Outlet,,,,,85,,,2433
FALSE,Belair,501780,Sliema,Class 4C,,,,,105,,,3802
FALSE,Belair,803235,St Julians,Independent Offices,,,,,627,,,12200
FALSE,Belair,302588,Birkirkara,Independent Offices,,,,,480,,,5500
FALSE,Belair,24100,"St. Julians, Paceville",Class 4D,,,,,80,,,3042
FALSE,Belair,24335,Birkirkara,Office Centre,,,,,105,,,1250
FALSE,Belair,302358,San Gwann,Mini-Market,,,,,99,,,1977
FALSE,Belair,802818,Birkirkara,Independent Offices,,,,,145,,,2175
FALSE,Belair,307646,Sliema,Apartment,,,1,2,84,,,3500
FALSE,Belair,19834,Gzira,Independent Offices,,,,,277,,,7618
FALSE,Belair,16539,St Julians,Independent Offices,,,,,150,,,1800
FALSE,Belair,801974,Valletta,Duplex Apartment,,,2,2,225,,,5000
FALSE,Belair,303740,Mriehel,Independent Offices,,,,,1113,,,16695
FALSE,Belair,303741,Mriehel,Independent Offices,,,,,1158,,,17370
FALSE,Belair,303745,Mriehel,Independent Offices,,,,,5619,,,84285
FALSE,Belair,133194,Valletta,Apartment,,,1,1,,,,2300
FALSE,Belair,501979,Mriehel,Serviced Offices,,,,,150,,,4500
FALSE,Belair,305333,Gzira,Independent Offices,,,,,100,,,1300
FALSE,Belair,136387,Ta' Xbiex,Independent Offices,,,,,130,,,1500
FALSE,Belair,307696,Ta' Xbiex,Office Centre,,,,,94,,,2000
FALSE,Belair,307697,Ta' Xbiex,Office Centre,,,,,94,,,2000
FALSE,Belair,307695,Ta' Xbiex,Office Centre,,,,,94,,,2000
FALSE,Belair,134844,Ta' Xbiex,Office Centre,,,,,135,,,2200
FALSE,Belair,307049,Qawra,Semi-detached Bungalow,,,3,2,,,,1600
FALSE,Belair,20247,St Julians,Business Centre,,,,,255,,,1834
FALSE,Belair,21611,Gzira,Independent Offices,,,,,300,,,2500
FALSE,Belair,135007,Ta' Xbiex,Office Centre,,,,,1000,,,20000
FALSE,Belair,6768,St Julians,Apartment,,,2,2,,,,1150
FALSE,Belair,15651,St Julians,Independent Offices,,,,,55,,,1200
FALSE,Belair,501695,St Julians,Apartment,,,2,2,108,,,1300
FALSE,Belair,301177,"Mellieha, Tas-Sellum",Apartment,,,1,1,,,,1350
FALSE,Belair,16831,Naxxar,Retail Outlet,,,,,66,,,1460
FALSE,Belair,132090,Swieqi,Penthouse,,,1,1,,,,1600
FALSE,Belair,305172,Naxxar,Class 4D,,,,,240,,,4167
FALSE,Belair,302589,Birkirkara,Independent Offices,,,,,400,,,6000
FALSE,Belair,21826,Msida,Independent Offices,,,,,200,,,6083
FALSE,Belair,304520,Santa Venera,Independent Offices,,,,,503,,,6083
FALSE,Belair,502879,St Julians,Office Centre,,,,,720,,,22500
FALSE,Belair,20394,Santa Venera,Independent Offices,,,,,145,,,1400
FALSE,Belair,307009,Valletta,Apartment,,,1,1,55,,,1250
FALSE,Belair,14436,Mriehel,Independent Offices,,,,,225,,,2647
FALSE,Belair,24108,"St. Julians, Paceville",Independent Offices,,,,,260,,,5000
FALSE,Belair,302594,Gzira,Independent Offices,,,,,80,,,1000
FALSE,Belair,137190,Sliema,Retail Outlet,,,,,120,,,4563
FALSE,Belair,22677,Gzira,Independent Offices,,,,,250,,,P.O.R
FALSE,Belair,700981,Zebbug,Showroom,,,,,340,,,4167
FALSE,Belair,135540,"St. Julians, Portomaso",Business Centre,,,,,47,,,2250
FALSE,Belair,14911,St Julians,Independent Offices,,,,,226,,,5250
FALSE,Belair,134870,Sliema,Independent Offices,,,,,400,,,8500
FALSE,Belair,16718,Ta' Xbiex,Clinic,,,,,50,,,2000
FALSE,Belair,801265,Swieqi,Independent Offices,,,,,110,,,1500
FALSE,Belair,504240,Sliema,Business Centre,,,,,210,,,769860
FALSE,Belair,132783,Msida,Apartment,,,3,2,123,,,1800
FALSE,Belair,305863,Mriehel,Independent Offices,,,,,165,,,2300
FALSE,Belair,701799,Valletta,Class 4D,,,,,175,,,3000
FALSE,Belair,701245,"St. Julians, Paceville",Office Centre,,,,,300,,,5000
FALSE,Belair,501797,Mriehel,Business Centre,,,,,367,,,5500
FALSE,Belair,304805,Mosta,Independent Offices,,,,,100,,,2000
FALSE,Belair,24174,Lija,Office Centre,,,,,243,,,5467
FALSE,Belair,502883,St Julians,Office Centre,,,,,350,,,11250
FALSE,Belair,302025,Attard,Independent Offices,,,,,125,,,1000
FALSE,Belair,500735,Qormi,Retail Outlet,,,,,64,,,1000
FALSE,Belair,23940,San Pawl Tat-Targa,Apartment,,,3,2,,,,1000
FALSE,Belair,302026,Attard,Independent Offices,,,,,125,,,1000
FALSE,Belair,500737,Qormi,Retail Outlet,,,,,79,,,1200
FALSE,Belair,500736,Qormi,Retail Outlet,,,,,63,,,1200
FALSE,Belair,700347,St Julians,Apartment,,,2,2,146,,,1350
FALSE,Belair,301723,Lija,Independent Offices,,,,,87,,,1369
FALSE,Belair,135889,Gzira,Apartment,,,3,2,120,,,1400
FALSE,Belair,132088,Swieqi,Apartment,,,2,2,,,,1500
FALSE,Belair,134193,Ibrag,Apartment,,,3,2,,,,1500
FALSE,Belair,134192,Ibrag,Apartment,,,3,2,,,,1600
FALSE,Belair,15296,Valletta,Independent Offices,,,,,85,,,1600
FALSE,Belair,803167,Sliema,Business Centre,,,,,80,,,1766
FALSE,Belair,803168,Sliema,Business Centre,,,,,80,,,1766
FALSE,Belair,803166,Sliema,Business Centre,,,,,80,,,1766
FALSE,Belair,803165,Sliema,Business Centre,,,,,80,,,1766
FALSE,Belair,502893,Swieqi,Penthouse,,,3,3,220,,,2250
FALSE,Belair,132010,St Julians,Apartment,,,2,2,,,,2500
FALSE,Belair,306638,Sliema,Independent Offices,,,,,75,,,2500
FALSE,Belair,132010,St Julians,Apartment,,,2,2,,,,2500
FALSE,Belair,307692,St Julians,Independent Offices,,,,,150,,,2800
FALSE,Belair,802275,Sliema,Independent Offices,,,,,125,,,3333
FALSE,Belair,803082,Sliema,Independent Offices,,,,,137,,,3335
FALSE,Belair,20157,Sliema,Retail Outlet,,,,,45,,,3802
FALSE,Belair,136542,San Gwann,Independent Offices,,,,,142,,,4000
FALSE,Belair,13815,"St. Julians, Portomaso",Apartment,,,3,2,,,,4000
FALSE,Belair,132297,Hamrun,Townhouse,,,2,1,,,,4000
FALSE,Belair,22576,Sliema,Independent Offices,,,,,170,,,4100
FALSE,Belair,14431,Mriehel,Independent Offices,,,,,570,,,4533
FALSE,Belair,307556,Sliema,Independent Offices,,,,,340,,,6500
FALSE,Belair,701807,St Julians,Business Centre,,,,,133,,,6852
FALSE,Belair,304990,Sliema,Independent Offices,,,,,220,,,7333
FALSE,Belair,501431,Mosta,Business Centre,,,,,500,,,8750
FALSE,Belair,501430,Mosta,Business Centre,,,,,582,,,9700
FALSE,Belair,501432,Mosta,Business Centre,,,,,500,,,10138
FALSE,Belair,501433,Mosta,Business Centre,,,,,584,,,10138
FALSE,Belair,701778,Marsa,Warehouse,,,,,1151,,,11100
FALSE,Belair,306805,Gharghur,Penthouse,,,4,4,400,,,12000
FALSE,Belair,15093,Santa Venera,Independent Offices,,,,,1600,,,14000
FALSE,Belair,501434,Mosta,Business Centre,,,,,709,,,17940
FALSE,Belair,137330,Sliema,Retail Outlet,,,,,39,,,1065
FALSE,Belair,501981,Mriehel,Serviced Offices,,,,,40,,,2000
FALSE,Belair,136918,Sliema,Independent Offices,,,,,180,,,3500
FALSE,Belair,302294,Ta' Xbiex,Apartment,,,3,3,,,,4000
FALSE,Belair,701804,"St. Julians, Portomaso",Office Centre,,,,,162,,,6412
FALSE,Belair,504205,St Julians,Office Centre,,,,,220,,,6417
FALSE,Belair,701805,"St. Julians, Portomaso",Office Centre,,,,,199,,,7877
FALSE,Belair,701806,"St. Julians, Portomaso",Office Centre,,,,,208,,,8233
FALSE,Belair,133419,"St. Julians, Portomaso",Business Centre,,,,,215,,,8750
FALSE,Belair,701466,St Julians,Business Centre,,,,,322,,,8855
FALSE,Belair,701821,St Julians,Independent Offices,,,,,325,,,10291
FALSE,Belair,701823,St Julians,Independent Offices,,,,,325,,,10291
FALSE,Belair,701825,St Julians,Independent Offices,,,,,325,,,10291
FALSE,Belair,701824,St Julians,Independent Offices,,,,,325,,,10291
FALSE,Belair,701822,St Julians,Independent Offices,,,,,325,,,10291
FALSE,Belair,500759,St Julians,Independent Offices,,,,,390,,,70200
FALSE,Belair,137496,Marsascala,Ground Floor Maisonette,,,1,1,60,,,1200
FALSE,Belair,134131,Sliema,Office Centre,,,,,149,,,1750
FALSE,Belair,307750,"St. Julians, Portomaso",Independent Offices,,,,,584,,,10667
FALSE,Belair,18345,Hamrun,Independent Offices,,,,,53,,,1800
FALSE,Belair,4350,Hamrun,Office Centre,,,,,183,,,1950
FALSE,Belair,16679,Sliema,Penthouse,,,3,3,,,,3500
FALSE,Belair,137515,Ta' Xbiex,Independent Offices,,,,,240,,,4500
FALSE,Belair,137517,Floriana,Independent Offices,,,,,167,,,2250
FALSE,Belair,505023,"St. Julians, Paceville",Class 4D,,,,,50,,,2890
FALSE,Belair,307760,St Julians,Business Centre,,,,,230,,,5917
FALSE,Belair,307759,St Julians,Business Centre,,,,,230,,,5917
FALSE,Belair,307761,St Julians,Business Centre,,,,,230,,,5917
FALSE,Belair,307759,St Julians,Business Centre,,,,,230,,,5917
FALSE,Belair,307749,"St. Julians, Portomaso",Independent Offices,,,,,143,,,6000
FALSE,Belair,137518,Floriana,Independent Offices,,,,,120,,,1500
FALSE,Belair,23878,"Sliema, Tigne",Office Centre,,,,,103,,,P.O.R
FALSE,Belair,500744,St Julians,Apartment,,,3,2,,,,2850
FALSE,Belair,304721,"St Julians, Pender Gardens",Apartment,,,4,2,323,,,3750
FALSE,Belair,137519,St Julians,Class 4D,,,,,125,,,4562
FALSE,Belair,500734,Birkirkara,Independent Offices,,,,,70,,,1600
FALSE,Belair,12591,Bugibba,Nightclub,,,,,,,,2130
FALSE,Belair,701653,Birkirkara,Business Centre,,,,,160,,,2500
FALSE,Belair,1986,Marsascala,Detached Bungalow,,,4,3,,,,3800
FALSE,Belair,701215,Gzira,Office Centre,,,,,75,,,1000
FALSE,Belair,303610,Hamrun,Independent Offices,,,,,111,,,1200
FALSE,Belair,307626,Sliema,Office Centre,,,,,165,,,3316
FALSE,Belair,137523,Valletta,Class 4D,,,,,221,,,9125
FALSE,Belair,802267,Mriehel,Class 4C,,,,,36,,,1450
FALSE,Belair,802259,Mriehel,Fitness Studio,,,,,267,,,1450
FALSE,Belair,802251,Mriehel,Retail Outlet,,,,,195,,,1450
FALSE,Belair,802255,Mriehel,Retail Outlet,,,,,100,,,1450
FALSE,Belair,802265,Mriehel,Class 4C,,,,,72,,,1800
FALSE,Belair,701634,Sliema,Independent Offices,,,,,150,,,2800
FALSE,Belair,501178,Ta' Xbiex,Independent Offices,,,,,137,,,2917
FALSE,Belair,15654,"Sliema, Fort Cambridge",Apartment,,,3,2,,,,3250
FALSE,Belair,802256,Mriehel,Retail Outlet,,,,,179,,,4575
FALSE,Belair,802252,Mriehel,Retail Outlet,,,,,183,,,4575
FALSE,Belair,802266,Mriehel,Class 4D,,,,,189,,,4725
FALSE,Belair,20240,St Julians,Business Centre,,,,,255,,,5834
FALSE,Belair,20242,St Julians,Business Centre,,,,,255,,,6750
FALSE,Belair,307794,Burmarrad,Showroom,,,,,518,,,6907
FALSE,Belair,307793,Burmarrad,Showroom,,,,,518,,,6907
FALSE,Belair,307792,Burmarrad,Showroom,,,,,518,,,7770
FALSE,Belair,802248,Mriehel,Class 4D,,,,,326,,,8150
FALSE,Belair,802250,Mriehel,Independent Offices,,,,,460,,,9075
FALSE,Belair,802249,Mriehel,Independent Offices,,,,,460,,,9075
FALSE,Belair,802260,Mriehel,Retail Outlet,,,,,369,,,9225
FALSE,Belair,802262,Mriehel,Independent Offices,,,,,183,,,9537
FALSE,Belair,802261,Mriehel,Independent Offices,,,,,509,,,9806
FALSE,Belair,802254,Mriehel,Independent Offices,,,,,469,,,9930
FALSE,Belair,802264,Mriehel,Independent Offices,,,,,183,,,10313
FALSE,Belair,802258,Mriehel,Independent Offices,,,,,183,,,12340
FALSE,Belair,802246,Mriehel,Independent Offices,,,,,680,,,13883
FALSE,Belair,802247,Mriehel,Independent Offices,,,,,680,,,14023
FALSE,Belair,307795,Burmarrad,Showroom,,,,,2590,,,21583
FALSE,Belair,1458,Ibrag,Elevated Ground Floor Maisonette,,,3,2,,,,1000
FALSE,Belair,133642,Sliema,Class 4D,,,,,15,,,1125
FALSE,Belair,131218,Gzira,Office Centre,,,,,55,,,1400
FALSE,Belair,800836,St Pauls Bay,Apartment,,,3,2,,,,1500
FALSE,Belair,12157,Bugibba,Class 4C,,,,,,,,1978
FALSE,Belair,500549,Sliema,Apartment,,,2,1,,,,2600
FALSE,Belair,500705,Sliema,Apartment,,,2,2,,,,2800
FALSE,Belair,21257,"Madliena, Madliena Village",Penthouse,,,3,2,,,,2900
FALSE,Belair,9811,Mosta,Office Centre,,,,,230,,,2971
FALSE,Belair,701166,Balzan,Terraced House,,,3,3,,,,3200
FALSE,Belair,9628,Mdina,House of Character,,,3,3,,,,3500
FALSE,Belair,306072,"St. Julians, Portomaso",Apartment,,,3,2,,,,4000
FALSE,Belair,701603,Naxxar,Independent Offices,,,,,545,,,6000
FALSE,Belair,13562,Siggiewi,Farmhouse,,,4,4,,,,6000
FALSE,Belair,500153,Ibrag,Fully-detached Villa,,,4,4,,,,7000
FALSE,Belair,20316,Sliema,Duplex Penthouse,,,3,3,400,,,8000
FALSE,Belair,12171,"Mellieha, Santa Maria Estate",Fully-detached Villa,,,4,3,,,,10000
FALSE,Belair,135935,St Julians,Retail Outlet,,,,,80,,,1600
FALSE,Belair,700480,Qormi,Showroom,,,,,190,,,1100
FALSE,Belair,700898,Sliema,Townhouse,,,3,2,280,,,2200
FALSE,Belair,700721,Burmarrad,Penthouse,,,3,2,190,,,1500
FALSE,Belair,307005,Cospicua (Bormla),House of Character,,,2,2,,,,1600
FALSE,Belair,305553,Bugibba,Class 4D,,,,,215,,,2434
FALSE,Belair,505059,"St. Julians, Paceville",Class 4D,,,,,130,,,3500
FALSE,Belair,307803,Luqa,Industrial,,,,,320,,,1977
FALSE,Belair,504331,Floriana,Townhouse,,,1,1,70,,,1350
FALSE,Belair,137552,Sliema,Class 4D,,,,,100,,,3000
FALSE,Belair,137558,Naxxar,Warehouse,,,,,140,,,1520
FALSE,Belair,137561,Naxxar,Warehouse,,,,,140,,,1520
FALSE,Belair,137560,Naxxar,Warehouse,,,,,140,,,1520
FALSE,Belair,137559,Naxxar,Warehouse,,,,,140,,,1520
FALSE,Belair,305755,Floriana,Independent Offices,,,,,108,,,1890
FALSE,Belair,137564,Naxxar,Warehouse,,,,,280,,,3041
FALSE,Belair,137563,Naxxar,Warehouse,,,,,420,,,4562
FALSE,Belair,137562,Naxxar,Warehouse,,,,,550,,,6083
FALSE,Belair,135424,St Julians,Independent Offices,,,,,70,,,1100
FALSE,Belair,500540,Sliema,Apartment,,,3,2,,,,3500
FALSE,Belair,305140,Naxxar,Class 4D,,,,,120,,,3650
FALSE,Belair,505071,Pieta,Independent Offices,,,,,140,,,2375
FALSE,Belair,700850,Valletta,Ground Floor Maisonette,,,1,1,51,,,2738
FALSE,Belair,136564,Valletta,Studio Apartment,,,1,1,,,,3042
FALSE,Belair,505073,Pieta,Independent Offices,,,,,90,,,3650
FALSE,Belair,503846,Valletta,Townhouse,,,1,1,60,,,3802
FALSE,Belair,505072,Pieta,Independent Offices,,,,,240,,,4000
FALSE,Belair,137033,Birkirkara,Warehouse,,,,,120,,,1520
FALSE,Belair,500761,St Julians,Independent Offices,,,,,128,,,3200
FALSE,Belair,307810,Paola,Independent Offices,,,,,130,,,4000
FALSE,Belair,307812,St Julians,Business Centre,,,,,170,,,5242
FALSE,Belair,307811,St Julians,Retail Outlet,,,,,56,,,19600
FALSE,Belair,701832,Msida,Office Centre,,,,,700,,,10573
FALSE,Belair,135490,Sliema,Independent Offices,,,,,450,,,8500
FALSE,Belair,134869,Sliema,Independent Offices,,,,,450,,,9000
FALSE,Belair,136109,San Gwann,Independent Offices,,,,,125,,,1000
FALSE,Belair,7131,St Julians,Apartment,,,2,2,,,,1500
FALSE,Belair,302104,Sliema,Penthouse,,,2,2,,,,3800
FALSE,Belair,304515,Ta' Xbiex,Independent Offices,,,,,80,,,2333
FALSE,Belair,19917,Valletta,Independent Offices,,,,,100,,,2500
FALSE,Belair,701254,Valletta,Apartment,,,2,2,65,,,1400
FALSE,Belair,307817,Pembroke,Apartment,,,3,2,,,,2000
FALSE,Belair,20244,St Julians,Business Centre,,,,,255,,,7417
FALSE,Belair,502881,St Julians,Office Centre,,,,,350,,,11250
FALSE,Belair,502882,St Julians,Office Centre,,,,,720,,,22500
FALSE,Belair,305446,San Gwann,Apartment,,,2,2,117,,,1150
FALSE,Belair,19516,Sliema,Apartment,,,2,2,,,,1200
FALSE,Belair,131968,St Julians,Apartment,,,3,2,,,,1200
FALSE,Belair,137315,Ibrag,Apartment,,,3,2,125,,,1300
FALSE,Belair,133400,Gzira,Penthouse,,,2,2,85,,,1350
