Is_Sale,Source,Reference,Town,Type,Latitude,Longitude,Rooms,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
True,Sara Grech,W-02PZ1D,Luqa,Plot,,,,,,950,,,2250000
True,Sara Grech,W-02PZ1G,Luqa,Plot,,,,,,570,,,1350000
True,Sara Grech,W-02ME43,St.Pauls Bay,Penthouse,,,,3,2,3,,,480000
True,Sara Grech,W-02I3FU,St.Pauls Bay,Apartment,,,,3,3,3,,,585000
True,Sara Grech,W-02ORO5,St.Pauls Bay,Penthouse,,,,3,3,3,,,650000
True,Sara Grech,W-02OWNJ,Valletta,Apartment,,,,3,2,3,,,590000
True,Sara Grech,SBG446673,Lija,Bungalow,,,,3,3,355,,,1290000
True,Sara Grech,SM446763,Xemxija,Maisonette,,,,2,1,70,,,270000
True,Sara Grech,W-02PYQD,Senglea,House of Character,,,,2,2,50,,,325000
True,Sara Grech,W-02P1M2,Senglea,Townhouse,,,,2,2,2,,,600000
True,Sara Grech,W-02QA23,Qawra,Apartment,,,,3,2,3,,,390000
True,Sara Grech,W-02KYO4,Ibrag,Plot,,,,,,447,,,1450000
True,Sara Grech,W-02KYOL,Ibrag,Plot,,,,,,480,,,1550000
True,Sara Grech,W-02L25S,B'Kara,Airspace,,,,,,275,,,530000
True,Sara Grech,W-02LSF5,Qawra,Penthouse,,,,2,2,2,,,390000
True,Sara Grech,W-02O26Y,Dingli,Plot,,,,,,335,,,150000
True,Sara Grech,W-02O2RG,Dingli,Plot,,,,,,335,,,150000
True,Sara Grech,W-02P6TV,Zurrieq,Plot,,,,,,"16,742",,,1575000
True,Sara Grech,W-02P5V5,Rabat,Plot,,,,,,155,,,600000
True,Sara Grech,W-02ML4P,Townhouse,,,,,5,5,110,,,370000
True,Sara Grech,SDVI447589,San Pawl Tat-Targa,Detached Villa,,,,3,4,275,,,1100000
True,Sara Grech,SA447594,St.Julians,Apartment,,,,2,2,110,,,785000
True,Sara Grech,SA446510,Sliema,Apartment,,,,3,3,240,,,1275000
True,Sara Grech,W-02MQOH,Qormi,Penthouse,,,,2,2,120,,,305000
True,Sara Grech,W-01D3VT,M'Xlokk,Private Maisonette,,,,2,1,2,,,300000
True,Sara Grech,W-02P7YO,Zejtun,Townhouse,,,,3,4,100,,,690000
True,Sara Grech,W-02PVPN,Bugibba,Private Maisonette,,,,2,2,2,,,265000
True,Sara Grech,W-01D7VM,Sliema,Apartment,,,,2,2,194,,,1390000
True,Sara Grech,W-02OAUD,Sliema,Apartment,,,,2,2,2,,,1050000
True,Sara Grech,W-02OC8N,Sliema,Apartment,,,,4,4,4,,,2285000
True,Sara Grech,W-02OCB9,Sliema,Apartment,,,,3,3,239,,,1915000
True,Sara Grech,W-02QA21,Madliena,Apartment,,,,3,3,3,,,825000
True,Sara Grech,W-01KVM3,St.Julians,Apartment,,,,3,2,3,,,600000
True,Sara Grech,W-02KVAT,Zejtun,Maisonette,,,,3,3,3,,,350000
True,Sara Grech,W-02N7A1,Zejtun,Townhouse,,,,3,2,3,,,750000
True,Sara Grech,W-02NYNJ,Zejtun,Terraced House,,,,3,2,234,,,635000
True,Sara Grech,W-02NSQF,M'Scala,Terraced House,,,,3,2,3,,,700000
True,Sara Grech,W-02OGK2,Zabbar,Terraced House,,,,3,4,430,,,855000
True,Sara Grech,W-02P13X,Zabbar,Townhouse,,,,4,2,700,,,1500000
True,Sara Grech,W-02P2DC,Zejtun,House of Character,,,,3,2,149,,,520000
True,Sara Grech,W-02PGLI,M'Scala,House of Character,,,,4,5,"2,200",,,1900000
True,Sara Grech,SA446749,M'Xlokk,Apartment,,,,3,2,151,,,320000
True,Sara Grech,W-02ETOJ,Attard,Maisonette,,,,3,1,3,,,360000
True,Sara Grech,W-02ETT9,Attard,Penthouse,,,,2,2,2,,,425000
True,Sara Grech,W-02ETT2,Attard,Apartment,,,,3,2,128,,,360000
True,Sara Grech,W-02DP38,Iklin,Apartment,,,,2,2,2,,,300000
True,Sara Grech,W-02DRUD,Iklin,Penthouse,,,,1,2,1,,,350000
True,Sara Grech,W-02NU08,B'Bugia,House of Character,,,,4,3,"5,400",,,2250000
True,Sara Grech,W-02NY7J,Zejtun,Townhouse,,,,2,2,90,,,370000
True,Sara Grech,W-02FM2X,Zejtun,Townhouse,,,,4,2,4,,,480000
True,Sara Grech,W-02K5WR,Paola,Private Maisonette,,,,3,2,3,,,365000
True,Sara Grech,W-02LSXZ,Safi,Site,,,,,,150,,,510000
True,Sara Grech,W-02PWVJ,Zejtun,Maisonette,,,,3,2,3,,,318000
True,Sara Grech,W-02Q9FG,Fgura,Maisonette,,,,3,2,3,,,300000
True,Sara Grech,W-01CWDI,M'Xlokk,Bungalow,,,,4,4,915,,,1800000
True,Sara Grech,W-02GB74,Gzira,Penthouse,,,,3,2,3,,,320000
True,Sara Grech,W-02Q72U,Vittoriosa,Townhouse,,,,2,2,2,,,350000
True,Sara Grech,W-02QGQP,Zabbar,House of Character,,,,2,2,125,,,400000
True,Sara Grech,W-02PG1C,Zebbug,House of Character,,,,2,2,2,,,550000
True,Sara Grech,W-02ON82,Gharghur,Townhouse,,,,3,4,263,,,785000
True,Sara Grech,W-02ON81,Gharghur,Townhouse,,,,4,5,175,,,730000
True,Sara Grech,W-02QBGD,Attard,Terraced House,,,,3,3,115,,,750000
True,Sara Grech,SA445971,Gharghur,Apartment,,,,3,2,108,,,450000
True,Sara Grech,SM445969,Gharghur,Maisonette,,,,2,1,100,,,350000
True,Sara Grech,W-02LDNC,St.Julians,Apartment,,,,2,2,2,,,395000
True,Sara Grech,W-02LMXT,St.Julians,Maisonette,,,,3,2,3,,,320000
True,Sara Grech,SA446044,St.Julians,Apartment,,,,2,3,93,,,300000
True,Sara Grech,W-01CSSS,Pembroke,Terraced House,,,,4,2,188,,,950000
True,Sara Grech,W-02AFSR,Swieqi,Apartment,,,,3,3,179,,,430000
True,Sara Grech,W-02AFSW,Swieqi,Apartment,,,,3,3,179,,,440000
True,Sara Grech,W-02AFXF,Swieqi,Penthouse,,,,3,2,156,,,695000
True,Sara Grech,W-01DLIG,Bahar Ic Caghaq,Bungalow,,,,4,3,613,,,3400000
True,Sara Grech,W-02N3ES,Sliema,Apartment,,,,2,1,2,,,320000
True,Sara Grech,W-01OJEJ,Mgarr (Gozo),Apartment,,,,3,1,3,,,435000
True,Sara Grech,W-02E86L,Ibrag,Penthouse,,,,3,3,3,,,695000
True,Sara Grech,W-02LLYS,Naxxar,Plot,,,,,,"1,300",,,4250000
True,Sara Grech,W-01DUES,Rabat,House of Character,,,,3,3,160,,,955000
True,Sara Grech,W-02J274,Gzira,Site,,,,,,475,,,5250000
True,Sara Grech,W-02M3XM,Safi,Plot,,,,,,800,,,2100000
True,Sara Grech,W-02HNTA,Ibrag,Apartment,,,,2,2,110,,,420000
True,Sara Grech,W-02OG4M,Sliema,Apartment,,,,3,2,3,,,535000
True,Sara Grech,W-02O85J,Kappara,Villa,,,,3,3,320,,,1150000
True,Sara Grech,ST447118,Zejtun,Townhouse,,,,4,2,198,,,900000
True,Sara Grech,W-02Q4NL,Msida,Apartment,,,,3,2,130,,,255000
True,Sara Grech,W-02Q8EU,St.Julians,Penthouse,,,,2,2,2,,,695000
True,Sara Grech,W-02N55U,Sliema,Apartment,,,,3,2,130,,,1070000
True,Sara Grech,W-02O06V,Attard,Maisonette,,,,3,2,3,,,340000
True,Sara Grech,W-02QDZA,Bahar Ic Caghaq,Villa,,,,4,4,301,,,3350000
True,Sara Grech,W-02PYK2,Madliena,Apartment,,,,3,3,3,,,825000
True,Sara Grech,W-02I06C,Madliena,Villa,,,,4,4,"3,950",,,5000000
True,Sara Grech,W-02HNT5,Ibrag,Apartment,,,,3,2,160,,,560000
True,Sara Grech,W-02N9AV,Ta' Xbiex,Villa,,,,5,3,570,,,2150000
True,Sara Grech,W-02NUGN,Sliema,Penthouse,,,,3,2,3,,,795000
True,Sara Grech,W-02OHAG,St.Julians,Apartment,,,,2,2,2,,,699000
True,Sara Grech,ST446487,B'Bugia,Townhouse,,,,3,1,120,,,750000
True,Sara Grech,W-01CV3T,Fgura,Terraced House,,,,3,2,146,,,620000
True,Sara Grech,ST446080,Gudja,Townhouse,,,,3,1,120,,,530000
True,Sara Grech,W-02MIII,Zebbug,House of Character,,,,3,2,3,,,460000
True,Sara Grech,W-02OCU6,Qormi,Townhouse,,,,3,2,3,,,550000
True,Sara Grech,W-02NRS7,Qormi,Terraced House,,,,4,2,4,,,670000
True,Sara Grech,W-02Q23H,Qormi,Palazzo,,,,6,4,520,,,1100000
True,Sara Grech,ST447099,Senglea,Townhouse,,,,3,3,60,,,575000
True,Sara Grech,W-02PMVU,Zurrieq,Private Maisonette,,,,2,1,2,,,350000
True,Sara Grech,W-02PG02,Cospicua,Townhouse,,,,2,3,2,,,315000
True,Sara Grech,SA446641,Ibrag,Apartment,,,,3,2,135,,,440000
True,Sara Grech,SSDV446590,Kappara,Semi Detached Villa,,,,3,5,328,,,1200000
True,Sara Grech,SSDV446594,Kappara,Semi Detached Villa,,,,3,4,300,,,1300000
True,Sara Grech,W-02JWWZ,Sliema,Apartment,,,,2,1,2,,,320000
True,Sara Grech,W-02O639,Pieta,Site,,,,,,788,,,1300000
True,Sara Grech,W-02JXZ0,Kappara,Apartment,,,,3,2,130,,,365000
True,Sara Grech,W-02NOE7,House of Character,,,,,6,9,985,,,2500000
True,Sara Grech,W-02NLSC,Rabat,Townhouse,,,,5,7,156,,,1200000
True,Sara Grech,W-02OAWF,San Gwann,Penthouse,,,,3,2,3,,,320000
True,Sara Grech,W-02N79B,St.Julians,Penthouse,,,,5,4,5,,,2200000
True,Sara Grech,W-02P6XY,Siggiewi,Townhouse,,,,3,2,3,,,530000
True,Sara Grech,W-02LFLS,Naxxar,Townhouse,,,,3,2,120,,,465000
True,Sara Grech,W-02PX81,Iklin,Site,,,,,,188,,,450000
True,Sara Grech,SST447009,Floriana,Site,,,,3,3,80,,,750000
True,Sara Grech,SP447109,Madliena,Penthouse,,,,3,3,260,,,1500000
True,Sara Grech,W-02NZCQ,Siggiewi,Plot,,,,,,"4,600",,,1700000
True,Sara Grech,W-02PY27,Tarxien,Private Maisonette,,,,3,2,3,,,390000
True,Sara Grech,W-01HYRO,Buskett,Bungalow,,,,3,4,3,,,3150000
True,Sara Grech,W-02AFRZ,Swieqi,Apartment,,,,3,3,3,,,395000
True,Sara Grech,W-02AZ6T,Gharghur,Apartment,,,,3,2,3,,,500000
True,Sara Grech,W-02FKS2,Mosta,Terraced House,,,,5,2,380,,,1100000
True,Sara Grech,W-02Q4FL,Sliema,Townhouse,,,,4,1,110,,,598000
True,Sara Grech,W-02OJ9G,Townhouse,,,,,4,3,70,,,450000
True,Sara Grech,W-02OOI3,Iklin,Bungalow,,,,5,4,"1,150",,,2250000
True,Sara Grech,W-02NWZI,San Pawl Tat-Targa,Villa,,,,4,5,360,,,1800000
True,Sara Grech,W-02Q2RY,Mellieha,Apartment,,,,3,2,3,,,420000
True,Sara Grech,W-02EBBM,Mosta,Penthouse,,,,2,2,2,,,350000
True,Sara Grech,W-02I5YO,Naxxar,Apartment,,,,4,2,4,,,370000
True,Sara Grech,W-02GWE0,Ibrag,Penthouse,,,,2,2,2,,,485000
True,Sara Grech,W-02OG4H,B'Kara,Site,,,,,,440,,,1050000
True,Sara Grech,W-02FA12,B'Kara,Townhouse,,,,3,2,215,,,635000
True,Sara Grech,W-02OZO6,Naxxar,Apartment,,,,3,2,3,,,380000
True,Sara Grech,W-02OZOD,Naxxar,Apartment,,,,3,2,3,,,400000
True,Sara Grech,W-02LRPW,Attard,Maisonette,,,,3,2,3,,,475000
True,Sara Grech,W-02M9TI,B'Kara,Maisonette,,,,3,2,3,,,370000
True,Sara Grech,W-02MFPG,Naxxar,Apartment,,,,3,2,3,,,345000
True,Sara Grech,W-02LWFR,B'Kara,Apartment,,,,3,3,3,,,350000
True,Sara Grech,W-01D93V,St.Julians,Townhouse,,,,7,7,585,,,5900000
True,Sara Grech,W-01DD3X,San Gwann,Villa,,,,3,3,297,,,1000000
True,Sara Grech,W-01S3T3,B'Bugia,Bungalow,,,,3,3,3,,,3800000
True,Sara Grech,W-02LX7F,Lija,Maisonette,,,,3,2,3,,,355000
True,Sara Grech,W-0228PV,Mellieha,Penthouse,,,,2,2,2,,,495000
True,Sara Grech,W-022FQW,Sliema,Penthouse,,,,3,2,3,,,850000
True,Sara Grech,W-024BP4,Iklin,Villa,,,,4,2,4,,,2670000
True,Sara Grech,W-02MJ5D,Lija,Maisonette,,,,3,2,3,,,355000
True,Sara Grech,W-026GQB,Zurrieq,House of Character,,,,4,2,289,,,860000
True,Sara Grech,W-02NUCC,Ta' Xbiex,Apartment,,,,3,3,167,,,995000
True,Sara Grech,W-027XC3,B'Bugia,Private Maisonette,,,,4,3,4,,,1380000
True,Sara Grech,W-02P0ED,Madliena,Apartment,,,,3,2,3,,,770000
True,Sara Grech,W-026TCF,Xewkija,House of Character,,,,4,5,250,,,635000
True,Sara Grech,W-02MJ9Z,Balzan,Townhouse,,,,3,4,400,,,1850000
True,Sara Grech,W-028PR2,Sliema,Apartment,,,,3,3,3,,,2220000
True,Sara Grech,W-02JKYD,Bahar Ic Caghaq,Maisonette,,,,3,2,3,,,635000
True,Sara Grech,W-02MLJN,Naxxar,Maisonette,,,,3,2,3,,,320000
True,Sara Grech,W-02N0GT,Lija,Apartment,,,,3,2,3,,,320000
True,Sara Grech,W-02NQZP,Penthouse,,,,,3,2,3,,,385000
True,Sara Grech,W-02OFBT,Hamrun,Penthouse,,,,2,2,2,,,370000
True,Sara Grech,W-02HXZB,Mellieha,Villa,,,,6,3,6,,,11000000
True,Sara Grech,W-02I1WI,B'Bugia,House of Character,,,,4,2,4,,,4500000
True,Sara Grech,W-02I25I,St.Pauls Bay,Apartment,,,,3,3,3,,,553000
True,Sara Grech,W-02ICWK,Sliema,Apartment,,,,3,2,3,,,800000
True,Sara Grech,W-02IDHX,Floriana,Palazzo,,,,,,5,,,2000000
True,Sara Grech,W-02IYOK,Zurrieq,House of Character,,,,3,4,"3,027",,,1600000
True,Sara Grech,W-02P4LM,Sliema,Apartment,,,,2,3,2,,,850000
True,Sara Grech,W-02Q0QM,Sliema,Apartment,,,,3,2,3,,,420000
True,Sara Grech,W-02LO7M,Valletta,Apartment,,,,2,2,2,,,700000
True,Sara Grech,W-02NWFZ,Lija,House of Character,,,,5,5,"1,193",,,2500000
True,Sara Grech,W-01CXZS,Valletta,Penthouse,,,,2,2,2,,,1295000
True,Sara Grech,W-02PMP1,Valletta,Apartment,,,,2,2,2,,,600000
True,Sara Grech,W-02OQSJ,Bahar Ic Caghaq,Villa,,,,7,6,"1,800",,,7000000
True,Sara Grech,W-02OR1S,San Pawl Tat-Targa,Bungalow,,,,5,3,"1,036",,,2800000
True,Sara Grech,W-02P0V6,Gharghur,Bungalow,,,,3,3,200,,,675000
True,Sara Grech,W-02P2PH,Swieqi,Penthouse,,,,3,2,3,,,850000
True,Sara Grech,W-02P5WT,Gzira,Penthouse,,,,2,3,2,,,950000
True,Sara Grech,W-02PMIW,Dingli,House of Character,,,,2,2,"5,800",,,4235000
True,Sara Grech,W-02PHWA,St.Julians,House of Character,,,,4,3,937,,,2900000
True,Sara Grech,W-02PV2T,Swieqi,Villa,,,,3,3,285,,,990000
True,Sara Grech,W-02Q1EB,Marsa,Site,,,,,,120,,,490000
True,Sara Grech,W-02Q5I3,Swieqi,Maisonette,,,,3,4,3,,,1050000
True,Sara Grech,W-02N4TC,Mellieha,Maisonette,,,,3,2,3,,,300000
True,Sara Grech,W-02Q5Z6,Sliema,Apartment,,,,3,2,3,,,529000
True,Sara Grech,W-02Q5Y4,Sliema,Apartment,,,,3,2,3,,,495000
True,Sara Grech,W-02Q6Z2,Swieqi,Apartment,,,,2,2,95,,,300000
True,Sara Grech,W-02OZKS,Naxxar,Maisonette,,,,2,2,2,,,380000
True,Sara Grech,W-02OZO7,Naxxar,Apartment,,,,3,2,3,,,390000
True,Sara Grech,W-02OZPF,Naxxar,Penthouse,,,,2,2,2,,,580000
True,Sara Grech,W-02OW7S,Mosta,Maisonette,,,,3,2,3,,,380000
True,Sara Grech,W-02QESZ,Sliema,Apartment,,,,3,2,3,,,1200000
True,Sara Grech,W-02HLBP,Sliema,Site,,,,,,85,,,675000
True,Sara Grech,W-02QDDU,Mosta,Penthouse,,,,3,2,3,,,590000
True,Sara Grech,W-02N4SB,Qrendi,Palazzo,,,,5,6,780,,,1950000
True,Sara Grech,W-02LWGW,Mgarr,Terraced House,,,,4,4,700,,,1350000
True,Sara Grech,W-02QAOJ,Sliema,Apartment,,,,1,2,1,,,1100000
True,Sara Grech,W-02J4F7,Pieta,Apartment,,,,3,2,3,,,850000
True,Sara Grech,W-02J5GH,House of Character,,,,,4,5,430,,,1600000
True,Sara Grech,W-02JCBM,Zebbug,Townhouse,,,,5,550m2,5,,,1060000
True,Sara Grech,W-02MKUO,Swieqi,Penthouse,,,,2,2,130,,,385000
True,Sara Grech,W-02JUM1,Siggiewi,House of Character,,,,3,3,400,,,980000
True,Sara Grech,W-02K3YA,Naxxar,House of Character,,,,4,6,420,,,1595000
True,Sara Grech,W-02KE4L,Senglea,Townhouse,,,,2,2,2,,,445000
True,Sara Grech,W-02K5MC,Valletta,Townhouse,,,,2,2,40,,,2500000
True,Sara Grech,W-02KUS9,Pieta,Villa,,,,3,2,224,,,585000
True,Sara Grech,W-02JZF2,Mosta,Apartment,,,,3,2,3,,,330000
True,Sara Grech,W-022M64,Mosta,Residential Garage,,,,5,500m2,5,,,6500000
True,Sara Grech,W-01DKS2,Mellieha,Villa,,,,4,4,"2,371",,,9500000
True,Sara Grech,W-02BFR3,Mgarr,House of Character,,,,4,5,280,,,2300000
True,Sara Grech,W-02BT3D,Mellieha,Penthouse,,,,2,2,2,,,425000
True,Sara Grech,W-02EGXL,Gharb,House of Character,,,,4,3,"1,500",,,2150000
True,Sara Grech,W-029GQZ,Mellieha,House of Character,,,,3,4,310,,,1800000
True,Sara Grech,W-02FKKC,Xemxija,Penthouse,,,,3,2,3,,,850000
True,Sara Grech,W-02GQ1U,Bugibba,Penthouse,,,,3,2,3,,,460000
True,Sara Grech,W-02O7CU,Mqabba,House of Character,,,,3,2,640,,,950000
True,Sara Grech,SM446064,Gharghur,Maisonette,,,,3,2,124,,,340000
True,Sara Grech,W-02MPWJ,Mellieha,Apartment,,,,3,2,3,,,325000
True,Sara Grech,W-02MPWW,Mellieha,Apartment,,,,3,2,3,,,330000
True,Sara Grech,W-02MPW2,Mellieha,Maisonette,,,,3,2,195,,,375000
True,Sara Grech,W-02MPX7,Mellieha,Penthouse,,,,3,2,3,,,685000
True,Sara Grech,W-02IKJC,Mellieha,Penthouse,,,,3,2,3,,,1280000
True,Sara Grech,W-028IF8,B'Kara,Penthouse,,,,3,2,236,,,400000
True,Sara Grech,W-02G08J,Ibrag,Apartment,,,,3,2,115,,,340000
True,Sara Grech,W-02NIQ3,Madliena,Villa,,,,3,6,364,,,1450000
True,Sara Grech,W-02OFO7,Msida,Villa,,,,4,7,422,,,945000
True,Sara Grech,W-02MZ4G,B'Kara,Site,,,,,,212,,,1060000
True,Sara Grech,SPT446663,Bidnija,Plot,,,,,,533,,,1450000
True,Sara Grech,SHC446742,Siggiewi,House of Character,,,,3,4,430,,,640000
True,Sara Grech,SP446740,Attard,Penthouse,,,,3,2,90,,,510000
True,Sara Grech,SP446738,Attard,Penthouse,,,,3,2,3,,,490000
True,Sara Grech,W-02LH9V,Balzan,Maisonette,,,,3,2,3,,,370000
True,Sara Grech,W-028PFN,Ibrag,Villa,,,,4,8,"1,055",,,3700000
True,Sara Grech,W-02KR7L,Madliena,Villa,,,,3,5,900,,,3400000
True,Sara Grech,SA445973,Gharghur,Apartment,,,,3,2,108,,,500000
True,Sara Grech,SP445977,Gharghur,Penthouse,,,,2,2,150,,,790000
True,Sara Grech,SP446038,St.Julians,Penthouse,,,,3,2,177,,,600000
True,Sara Grech,SP445996,Mosta,Penthouse,,,,3,2,151,,,520000
True,Sara Grech,W-02H6IH,Madliena,Villa,,,,3,4,400,,,2750000
True,Sara Grech,W-02J8EQ,Floriana,Maisonette,,,,,,,,,1100000
True,Sara Grech,ST446530,Lija,Townhouse,,,,3,2,90,,,540000
True,Sara Grech,W-02KH1D,Cospicua,Townhouse,,,,3,4,3,,,485000
True,Sara Grech,W-02MQ9W,Bugibba,Penthouse,,,,3,2,140,,,400000
True,Sara Grech,W-02MQ9Z,Bugibba,Penthouse,,,,3,2,3,,,370000
True,Sara Grech,W-02MQA0,Bugibba,Penthouse,,,,3,2,3,,,420000
True,Sara Grech,W-02O5AG,Ibrag,Villa,,,,3,3,276,,,1890000
True,Sara Grech,ST445881,Balzan,Townhouse,,,,2,2,100,,,355000
True,Sara Grech,ST446426,B'Bugia,Townhouse,,,,2,2,61,,,320000
True,Sara Grech,ST446089,Senglea,Townhouse,,,,2,2,100,,,520000
True,Sara Grech,W-02MQA1,Bugibba,Penthouse,,,,3,2,3,,,360000
True,Sara Grech,SHC446066,B'Bugia,House of Character,,,,4,3,"5,286",,,3200000
True,Sara Grech,SA445864,B'Kara,Apartment,,,,3,2,3,,,255000
True,Sara Grech,SA445867,B'Kara,Apartment,,,,3,2,3,,,255000
True,Sara Grech,SSDV446456,Attard,Semi Detached Villa,,,,3,3,260,,,1025000
True,Sara Grech,W-02P0TE,Attard,Penthouse,,,,3,2,3,,,485000
True,Sara Grech,W-02JQPN,Valletta,Palazzo,,,,4,2,4,,,1200000
True,Sara Grech,SPM446439,St.Pauls Bay,Private Maisonette,,,,2,1,55,,,265000
True,Sara Grech,SP445856,B'Kara,Penthouse,,,,1,2,1,,,245000
True,Sara Grech,SA445850,B'Kara,Apartment,,,,2,2,94,,,245000
True,Sara Grech,SA445852,B'Kara,Apartment,,,,2,2,94,,,245000
True,Sara Grech,SA445854,B'Kara,Apartment,,,,2,2,94,,,245000
True,Sara Grech,SP446082,Qawra,Penthouse,,,,3,2,266,,,460000
True,Sara Grech,W-02N5VE,St.Julians,Townhouse,,,,4,2,110,,,550000
True,Sara Grech,W-02OU8A,Mosta,Maisonette,,,,3,2,3,,,450000
True,Sara Grech,W-02OU7Z,Mosta,Maisonette,,,,2,2,2,,,345000
True,Sara Grech,W-02NHJR,M'Scala,Commercial Restaurant,,,,,,,,,847500
True,Sara Grech,W-01D3FH,Zabbar,Bungalow,,,,4,1,703,,,1375000
True,Sara Grech,STH446012,Fgura,Terraced House,,,,3,2,200,,,690000
True,Sara Grech,W-02PH50,M'Scala,Apartment,,,,3,2,154,,,799000
True,Sara Grech,W-02QFC1,Mellieha,Bungalow,,,,3,2,"1,060",,,1700000
True,Sara Grech,ST446006,Zebbug,Townhouse,,,,4,3,380,,,850000
True,Sara Grech,W-02QH6X,M'Scala,Terraced House,,,,3,2,120,,,680000
True,Sara Grech,W-02QEMG,B'Kara,Townhouse,,,,3,2,110,,,510000
True,Sara Grech,SVL445887,Mosta,Villa,,,,3,4,250,,,980000
True,Sara Grech,SP445893,Valletta,Penthouse,,,,2,2,2,,,1800000
True,Sara Grech,SP445929,B'Kara,Penthouse,,,,2,2,2,,,360000
True,Sara Grech,SVL445885,Mosta,Villa,,,,3,4,250,,,980000
True,Sara Grech,W-02MJ4Z,Villa,,,,,3,6,250,,,1200000
True,Sara Grech,W-02ORZZ,Hamrun,Townhouse,,,,3,3,85,,,380000
True,Sara Grech,W-02L55H,Tarxien,Residential Garage,,,,,,1,,,400000
True,Sara Grech,W-02OUP0,Senglea,Palazzo,,,,3,3,160,,,1350000
True,Sara Grech,W-02NVAS,B'Bugia,Townhouse,,,,1,1,100,,,340000
True,Sara Grech,W-02NXFZ,Qrendi,House of Character,,,,3,2,350,,,1375000
True,Sara Grech,W-02N0H3,Cospicua,Townhouse,,,,2,2,2,,,395000
True,Sara Grech,W-02PK2J,Cospicua,Townhouse,,,,4,2,4,,,485000
True,Sara Grech,W-02OTHL,Zurrieq,House of Character,,,,4,2,4,,,750000
True,Sara Grech,W-02PLRZ,Luqa,Penthouse,,,,3,3,3,,,845000
True,Sara Grech,W-02M3UX,Sliema,Apartment,,,,4,4,4,,,2185000
True,Sara Grech,W-02KSUF,Kercem,House of Character,,,,3,2,3,,,2100000
True,Sara Grech,W-02NX08,Mdina,Terraced House,,,,3,3,3,,,850000
True,Sara Grech,W-02NEL0,Iklin,Bungalow,,,,5,8,"1,600",,,3400000
True,Sara Grech,W-02OLEM,Ta' Xbiex,Villa,,,,5,5,545,,,2800000
True,Sara Grech,W-02OLVR,St.Julians,Penthouse,,,,3,4,3,,,4500000
True,Sara Grech,W-01ERSK,Madliena,Villa,,,,3,3,301,,,3450000
True,Sara Grech,W-01CWN2,Siggiewi,Villa,,,,4,3,"20,900",,,4500000
True,Sara Grech,W-02LIPS,B'Kara,Townhouse,,,,3,2,3,,,420000
True,Sara Grech,W-02KCBQ,Siggiewi,House of Character,,,,3,1,3,,,365000
True,Sara Grech,W-02OBRU,Sliema,Apartment,,,,3,2,3,,,1200000
True,Sara Grech,W-0264JI,Rabat,Townhouse,,,,3,1,430,,,1500000
True,Sara Grech,W-02CA5B,Palazzo,,,,,,,"6,000",,,5500000
True,Sara Grech,W-02O18P,Tarxien,Palazzo,,,,4,3,280,,,1000000
True,Sara Grech,W-02Q7IN,Balzan,Apartment,,,,3,2,3,,,335000
True,Sara Grech,W-02HC1J,Sliema,Apartment,,,,3,2,3,,,750000
True,Sara Grech,W-026JVP,Mosta,House of Character,,,,3,3,700,,,1350000
True,Sara Grech,W-02QF9Y,Mellieha,Villa,,,,3,2,930,,,1700000
True,Sara Grech,W-02BK6B,M'Scala,Terraced House,,,,4,3,130,,,675000
True,Sara Grech,W-01CWZA,Zurrieq,House of Character,,,,4,2,800,,,1200000
True,Sara Grech,W-02HKVM,G'Mangia,Penthouse,,,,2,2,2,,,620000
True,Sara Grech,W-02MSYI,Sliema,Apartment,,,,2,3,2,,,690000
True,Sara Grech,W-02IVGX,Sliema,Penthouse,,,,3,3,3,,,650000
True,Sara Grech,W-02NZ0R,Bugibba,Apartment,,,,3,2,3,,,795000
True,Sara Grech,W-02KD4K,Mriehel,Residential Garage,,,,,,,,,2700000
True,Sara Grech,W-02IYEL,Mellieha,Bungalow,,,,3,6,"1,246",,,5200000
True,Sara Grech,W-02MMU9,Madliena,Villa,,,,4,6,550,,,2300000
True,Sara Grech,W-02MMU6,Madliena,Villa,,,,3,5,520,,,2200000
True,Sara Grech,W-02L4OL,Zebbug,House of Character,,,,3,3,85,,,820000
True,Sara Grech,W-02PFJK,Sannat,Penthouse,,,,3,2,3,,,398000
True,Sara Grech,W-02HKU2,Salina,House of Character,,,,4,4,"2,300",,,1800000
True,Sara Grech,W-02Q4J2,Mgarr,Terraced House,,,,5,2,200,,,770000
True,Sara Grech,W-025OUO,B'Kara,Maisonette,,,,3,2,3,,,395000
True,Sara Grech,W-02LGAS,Sliema,Townhouse,,,,3,3,280,,,1400000
True,Sara Grech,W-02LX6L,Sliema,Townhouse,,,,,,,,,2700000
True,Sara Grech,W-02OLRZ,Valletta,Apartment,,,,2,2,2,,,1100000
True,Sara Grech,W-02BL3Y,Dingli,Penthouse,,,,3,2,3,,,480000
True,Sara Grech,W-02JGTE,Gharghur,House of Character,,,,3,2,3,,,740000
True,Sara Grech,W-02K3JL,M'Scala,Bungalow,,,,4,3,4,,,2000000
True,Sara Grech,W-02QAEL,Bahar Ic Caghaq,Maisonette,,,,2,2,2,,,375000
True,Sara Grech,W-02Q5OW,San Lawrenz,House of Character,,,,5,4,5,,,530000
True,Sara Grech,W-02Q8WI,Rabat,Apartment,,,,3,2,3,,,385000
