Is_Sale,Source,Reference,Town,Type,Stage,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
True,Zanzi,60938,Burmarrad,Maisonette,Shell,3,2,127,,,224500
True,Zanzi,60937,Burmarrad,Maisonette,Shell,3,2,128,,,264500
True,Zanzi,60936,Burmarrad,Maisonette,Shell,3,2,118,,,193500
True,Zanzi,60935,Burmarrad,Apartment,Shell,3,2,107,,,273000
True,Zanzi,60934,Burmarrad,Apartment,Shell,3,2,131,,,276000
True,Zanzi,60933,Burmarrad,Apartment,Shell,3,2,123,,,271000
True,Zanzi,60932,Burmarrad,Apartment,Shell,3,2,111,,,293000
True,Zanzi,60931,Burmarrad,Apartment,Shell,3,2,121,,,270000
True,Zanzi,60930,Burmarrad,Apartment,Shell,3,2,141,,,281000
True,Zanzi,60929,Burmarrad,Apartment,Shell,3,2,134,,,276000
True,Zanzi,60928,Burmarrad,Apartment,Shell,3,2,133,,,303000
True,Zanzi,60927,Burmarrad,Apartment,Shell,3,2,133,,,275000
True,Zanzi,60925,Burmarrad,Apartment,Shell,3,2,142,,,286000
True,Zanzi,60924,Burmarrad,Apartment,Shell,3,2,134,,,281000
True,Zanzi,60923,Burmarrad,Apartment,Shell,2,2,83,,,306000
True,Zanzi,60922,Burmarrad,Apartment,Shell,3,2,133,,,280000
True,Zanzi,60921,Burmarrad,Penthouses,Shell,3,2,138,,,311000
True,Zanzi,60920,Burmarrad,Penthouses,Shell,3,2,129,,,301000
True,Zanzi,60919,Burmarrad,Penthouses,Shell,3,2,221,,,381000
True,Zanzi,60818,Msida,Apartment,Shell,1,,60,,,160000
True,Zanzi,60817,St. Paul's Bay,Penthouses,Finished,2,,120,,,320000
True,Zanzi,60811,Sliema,Maisonette,Furnished,2,1,95,,,315000
True,Zanzi,60809,Tarxien,Solitary Maisonette,Finished,2,1,107,,,318000
True,Zanzi,60794,Iklin,Maisonette,Furnished,2,1,120,,,350000
True,Zanzi,60727,Paola,Townhouses,Unclassified,3,3,0,,,325000
True,Zanzi,60721,Qawra,Apartment,Finished,3,2,235,,,480000
True,Zanzi,60715,Zabbar,Garage/Parking Space,Unclassified,1,,15,,,53000
True,Zanzi,60677,Gozo,Xlendi,Plan,0,,300,,,POR
True,Zanzi,60660,Birkirkara,House of Character,Unclassified,2,6,80,,,285000
True,Zanzi,60605,Zebbug,Townhouses,Shell,3,4,311,,,495000
True,Zanzi,60603,Zejtun,Terraced Houses,Finished,3,2,250,,,690000
True,Zanzi,60580,Gudja,Apartment,Finished,3,,146,,,287000
True,Zanzi,60567,Swieqi,Apartment,Furnished,2,2,160,,,375000
True,Zanzi,60537,Mosta,Terraced Houses,Furnished,5,,400,,,1150000
True,Zanzi,60518,Swieqi,Apartment,Furnished,3,1,105,,,372000
True,Zanzi,60514,Msida,Airspace,Unclassified,0,0,130,,,320000
True,Zanzi,60512,Rabat,Duplex Maisonette,Unclassified,2,1,160,,,329500
True,Zanzi,60502,Rabat,Duplex Apartment,Unclassified,3,1,120,,,340000
True,Zanzi,60407,Hamrun,Townhouses,Unclassified,2,1,100,,,213000
True,Zanzi,60403,Qawra,Penthouses,Unclassified,2,,116,,,299000
True,Zanzi,60262,Gzira,Apartment,Unclassified,2,1,65,,,250000
True,Zanzi,60256,Santa Venera,Townhouses,Finished,1,1,80,,,288000
True,Zanzi,60190,Sliema,Ground Floor Maisonette,Furnished,1,1,70,,,266000
True,Zanzi,60184,Qormi,Townhouses,Furnished,2,1,60,,,319000
True,Zanzi,60146,Qormi,Ground Floor Maisonette,Furnished,2,1,60,,,160000
True,Zanzi,60088,Marsaxlokk,Field,Unclassified,0,,2000,,,155000
True,Zanzi,60057,Manikata,Apartment,Unclassified,3,,123,,,390000
True,Zanzi,60054,St. Paul's Bay,Apartment,Shell,2,,89,,,162000
True,Zanzi,60039,Zabbar,Terraced Houses,Furnished,3,2,200,,,495000
True,Zanzi,60038,Tarxien,Apartment,Furnished,3,2,178,,,415000
True,Zanzi,60024,Tarxien,Maisonette,Finished,3,2,186,,,245000
True,Zanzi,60009,Ta' Xbiex,Garage/Parking Space,Unclassified,1,,12,,,24000
True,Zanzi,60008,Qawra,Maisonette,Finished,2,2,135,,,215000
True,Zanzi,59962,Wardija,Bungalows,Unclassified,3,3,1600,,,1700000
True,Zanzi,59954,Paola,Garage/Parking Space,Unclassified,0,,53,,,45000
True,Zanzi,59953,Paola,Garage/Parking Space,Unclassified,0,,28,,,35000
True,Zanzi,59847,Marsaskala,Maisonette,Furnished,3,4,140,,,365000
True,Zanzi,59834,Qawra,Penthouses,Furnished,2,1,85,,,189000
True,Zanzi,59821,Rabat,Garage/Parking Space,Unclassified,0,,16,,,44000
True,Zanzi,59809,Wardija,Bungalows,Furnished,0,,2300,,,2650000
True,Zanzi,59808,Sliema,Apartment,Furnished,3,,120,,,315000
True,Zanzi,59777,Marsaskala,Apartment,Shell,2,,90,,,195000
True,Zanzi,59774,Marsaskala,Apartment,Shell,2,,90,,,195000
True,Zanzi,59767,Mosta,Maisonette,Furnished,3,2,106,,,341000
True,Zanzi,59739,Qormi,First Floor Maisonette,Unclassified,3,,135,,,425000
True,Zanzi,59713,Paola,Apartment,Shell,3,2,145,,,225000
True,Zanzi,59712,Paola,Apartment,Shell,2,2,82,,,160000
True,Zanzi,59711,Paola,Apartment,Shell,3,2,153,,,225000
True,Zanzi,59710,Paola,Apartment,Shell,3,2,150,,,181000
True,Zanzi,59709,Paola,Apartment,Shell,2,2,89,,,149000
True,Zanzi,59708,Paola,Apartment,Shell,3,2,150,,,179000
True,Zanzi,59707,Paola,Apartment,Shell,3,2,150,,,178000
True,Zanzi,59706,Paola,Apartment,Shell,2,2,89,,,145000
True,Zanzi,59705,Paola,Apartment,Shell,3,2,149,,,180000
True,Zanzi,59704,Paola,Apartment,Shell,3,2,150,,,149000
True,Zanzi,59703,Paola,Apartment,Shell,3,2,97,,,149000
True,Zanzi,59702,Paola,Apartment,Shell,3,2,150,,,149000
True,Zanzi,59701,Paola,Apartment,Shell,3,2,264,,,228000
True,Zanzi,59700,Paola,Apartment,Shell,2,2,85,,,137000
True,Zanzi,59698,Paola,Apartment,Shell,3,2,258,,,223000
True,Zanzi,59637,Zejtun,Farmhouses,Furnished,3,,5800,,,1200000
True,Zanzi,59559,Siggiewi,Townhouses,Furnished,3,2,100,,,426000
True,Zanzi,59558,Sliema,Apartment,Furnished,3,2,140,,,420000
True,Zanzi,59557,Siggiewi,House of Character,Furnished,3,2,120,,,480000
True,Zanzi,59556,Mellieha,Penthouses,Shell,2,2,175,,,910000
True,Zanzi,59555,Mellieha,Apartment,Shell,3,4,212,,,665000
True,Zanzi,59554,Mellieha,Apartment,Shell,3,4,212,,,588000
True,Zanzi,59543,San Gwann,Apartment,Finished,1,1,52,,,150000
True,Zanzi,59536,San Gwann,Penthouses,Finished,3,,119,,,320000
True,Zanzi,59527,Naxxar,Maisonette,Furnished,3,2,175,,,304000
True,Zanzi,59526,St. Paul's Bay,Apartment,Furnished,2,3,94,,,165000
True,Zanzi,59508,Hamrun,Townhouses,Plan,3,3,125,,,695000
True,Zanzi,59458,Balzan,Apartment,Unclassified,2,,,,,POR
True,Zanzi,59457,Balzan,Apartment,Unclassified,2,,,,,POR
True,Zanzi,59209,Zejtun,House of Character,Finished,3,4,300,,,725000
True,Zanzi,59192,San Pawl Tat-Targa,Semi Detached Villa,Furnished,4,4,310,,,1690000
True,Zanzi,59191,Sliema,Apartment,Furnished,3,3,250,,,1420000
True,Zanzi,59112,Zabbar,Townhouses,Unclassified,2,,130,,,350000
True,Zanzi,59109,Ta' l-ibragg,Maisonette,Finished,3,3,204,,,460000
True,Zanzi,59079,Zurrieq,Maisonette,Finished,3,,100,,,260000
True,Zanzi,59075,Zurrieq,Penthouses,Finished,1,,65,,,255000
True,Zanzi,59056,Fgura,Apartment,Finished,2,2,95,,,210000
True,Zanzi,59052,Msida,Corner Penthouse,Plan,2,2,157,,,310000
True,Zanzi,59051,Msida,Apartment,Plan,1,1,65,,,177000
True,Zanzi,59050,Msida,Apartment,Plan,1,1,68,,,177000
True,Zanzi,59009,Xemxija,Apartment,Furnished,3,2,200,,,485000
True,Zanzi,58958,St. Julians,Apartment,Unclassified,1,1,93,,,535000
True,Zanzi,58945,Xghajra,Terraced Houses,Shell,4,4,420,,,855000
True,Zanzi,58822,Mgarr,Terraced Houses,Furnished,3,2,130,,,585000
True,Zanzi,58796,Mqabba,Townhouses,Unclassified,4,2,130,,,545000
True,Zanzi,58795,Marsaskala,Townhouses,Furnished,3,2,,,,270000
True,Zanzi,58754,Zurrieq,Apartment,Unclassified,3,2,150,,,271500
True,Zanzi,58749,Fgura,Solitary Maisonette,Unclassified,2,1,100,,,319000
True,Zanzi,58727,Lija,Townhouses,Furnished,3,3,150,,,585000
True,Zanzi,58719,Zebbug,Duplex Maisonette,Furnished,2,,150,,,276000
True,Zanzi,58684,Qrendi,Townhouses,Furnished,3,2,340,,,640000
True,Zanzi,58662,Zejtun,Townhouses,Furnished,3,2,184,,,560000
True,Zanzi,58630,St. Paul's Bay,Apartment,Finished,2,2,82,,,319000
True,Zanzi,58538,Mosta,Townhouses,Furnished,4,1,199,,,905000
True,Zanzi,58533,St. Paul's Bay,Duplex Maisonette,Plan,4,2,180,,,393000
True,Zanzi,58519,Valletta,Corner Apartment,Furnished,3,2,150,,,POR
True,Zanzi,58515,Swatar,First Floor Maisonette,Unclassified,2,2,145,,,370000
True,Zanzi,58419,Valletta,Maisonette,Furnished,2,1,65,,,435000
True,Zanzi,58411,Bugibba,Penthouses,Finished,1,,120,,,385000
True,Zanzi,58405,Safi,Townhouses,Unclassified,3,,260,,,690000
True,Zanzi,58404,Safi,Terraced Houses,Unclassified,3,2,175,,,750000
True,Zanzi,58403,Fgura,First Floor Maisonette,Unclassified,1,,115,,,280000
True,Zanzi,58371,Paola,Townhouses,Furnished,3,3,310,,,615000
True,Zanzi,58352,Swatar,Maisonette,Finished,1,2,150,,,293000
True,Zanzi,58299,Balzan,Apartment,Unclassified,3,2,135,,,335000
True,Zanzi,58267,Marsaxlokk,Site,Unclassified,0,,300,,,745000
True,Zanzi,58264,Fgura,Garage/Parking Space,Unclassified,0,,65,,,117000
True,Zanzi,58244,Birkirkara,Duplex Apartment,Finished,6,4,240,,,490000
True,Zanzi,58228,St. Julians,Apartment,Finished,1,1,55,,,190450
True,Zanzi,58215,Sliema,Apartment,Unclassified,2,2,92,,,193000
